iter	Passed	Remaining
0	533	13347714
1	831	10398161
2	1123	9365224
3	1498	9361656
4	2120	10601778
5	2373	9885593
6	2687	9597258
7	3078	9617522
8	3680	10220572
9	3985	9959145
10	4297	9761844
11	4613	9607838
12	5325	10235318
13	5596	9988144
14	5910	9845131
15	6236	9739029
16	6869	10094969
17	7155	9931084
18	7509	9873058
19	7832	9782479
20	8434	10032341
21	8695	9872762
22	9006	9780776
23	9280	9658098
24	9906	9896708
25	10166	9765339
26	10461	9676134
27	10762	9598615
28	11159	9609043
29	11527	9594417
30	11842	9538374
31	12106	9446069
32	12498	9456216
33	12903	9474859
34	13219	9429460
35	13497	9359797
36	13920	9392021
37	14420	9472505
38	14686	9399913
39	14931	9317528
40	15254	9286370
41	15869	9430137
42	16116	9354035
43	16410	9307797
44	16675	9247709
45	16956	9198737
46	17484	9282935
47	17762	9233345
48	18036	9184124
49	18302	9132827
50	18901	9246554
51	19146	9186038
52	19436	9148502
53	19727	9113451
54	20078	9106313
55	20523	9141703
56	20805	9104318
57	21096	9072156
58	21501	9089163
59	21908	9106695
60	22206	9078943
61	22484	9043792
62	22723	8994355
63	23409	9120838
64	23692	9088977
65	23975	9057687
66	24229	9016700
67	24558	9004305
68	24923	9005331
69	25231	8986102
70	25600	8988831
71	26193	9068758
72	26512	9052952
73	26883	9055424
74	27222	9046791
75	27941	9163498
76	28260	9147283
77	28627	9146806
78	29021	9154997
79	29443	9171804
80	29727	9145370
81	30058	9134046
82	30320	9102338
83	30957	9182721
84	31192	9143130
85	31454	9112176
86	31758	9094304
87	31983	9054108
88	32542	9108733
89	32770	9070152
90	33033	9042049
91	33339	9026387
92	33742	9036937
93	34117	9039643
94	34406	9019830
95	34675	8995316
96	34960	8975561
97	35528	9027907
98	35812	9007810
99	36098	8988523
100	36341	8959015
101	36808	8984784
102	37200	8992103
103	37484	8973207
104	37727	8945083
105	37966	8916282
106	38524	8962419
107	38756	8932578
108	39038	8914713
109	39291	8890520
110	39681	8897540
111	40055	8900909
112	40339	8884303
113	40654	8874709
114	40973	8866257
115	41489	8900150
116	41797	8889217
117	42090	8875292
118	42453	8876341
119	42978	8910820
120	43261	8895158
121	43559	8882521
122	43781	8854808
123	44301	8887442
124	44535	8862475
125	44826	8849252
126	45144	8841584
127	45570	8854891
128	45931	8855441
129	46213	8841022
130	46482	8824235
131	46710	8800031
132	47353	8853673
133	47646	8841648
134	47902	8822899
135	48183	8809090
136	48539	8808993
137	48928	8814947
138	49219	8803291
139	49484	8787043
140	49745	8770460
141	50336	8811742
142	50595	8794751
143	50878	8782158
144	51156	8768866
145	51634	8789906
146	51920	8778012
147	52216	8768183
148	52496	8755695
149	52788	8745322
150	53156	8747557
151	53464	8740118
152	53772	8732628
153	54032	8717433
154	54615	8754322
155	54867	8737985
156	55136	8724577
157	55416	8713060
158	55791	8716502
159	56185	8722786
160	56471	8712439
161	56721	8696657
162	56975	8681525
163	57591	8721609
164	57840	8705846
165	58123	8695347
166	58422	8687530
167	58815	8693517
168	59189	8696591
169	59454	8683831
170	59758	8676832
171	60055	8669005
172	60636	8701847
173	60900	8689107
174	61165	8676760
175	61454	8667918
176	61885	8678966
177	62141	8665640
178	62416	8654902
179	62710	8647057
180	62963	8633678
181	63492	8658015
182	63727	8642228
183	63994	8630947
184	64271	8621106
185	64560	8612862
186	65084	8636093
187	65340	8623551
188	65619	8614148
189	65889	8603795
190	66391	8623639
191	66650	8611779
192	66929	8602724
193	67214	8594493
194	67539	8591378
195	67960	8600490
196	68258	8593956
197	68547	8586446
198	68791	8573418
199	69393	8604788
200	69641	8592267
201	69942	8586352
202	70211	8576542
203	70611	8582712
204	70963	8583146
205	71245	8574997
206	71510	8565058
207	71751	8552221
208	72368	8584099
209	72593	8569473
210	72859	8559788
211	73147	8552781
212	73455	8548073
213	74013	8572393
214	74274	8562339
215	74572	8556499
216	74910	8555316
217	75438	8575807
218	75679	8563533
219	75942	8553931
220	76217	8545637
221	76439	8531594
222	76979	8552966
223	77231	8542306
224	77505	8534208
225	77762	8524246
226	78092	8522364
