iter	AUC	CrossEntropy
169	0.8527247616	0.4750973369
170	0.8527503026	0.475029791
171	0.8527979093	0.4749608205
172	0.8528297411	0.4748838436
173	0.8528758425	0.4748164952
174	0.8529140389	0.4747499053
175	0.8529625367	0.4746852291
176	0.85300384	0.4746218469
177	0.8530489872	0.4745574679
178	0.8530598944	0.4744716025
179	0.8530926323	0.4744046606
180	0.8531297415	0.4743367082
181	0.8531648014	0.4742732803
182	0.8532058777	0.4742131768
183	0.8532489506	0.4741538853
184	0.8532689118	0.474084801
185	0.8533097611	0.4740245022
186	0.8533518878	0.4739644785
187	0.8533886719	0.4739057587
188	0.8534143174	0.4738397601
189	0.8534497199	0.4737758671
190	0.8534863457	0.4737172503
191	0.8535294161	0.4736577401
192	0.8535670631	0.4736022842
193	0.8536048003	0.4735433396
194	0.8536387111	0.4734860205
195	0.8536636908	0.4734253581
196	0.8536983889	0.4733688957
197	0.853726867	0.4733104333
198	0.8537620046	0.4732542918
199	0.8537963964	0.4731966888
200	0.8538346929	0.4731410363
201	0.8538711994	0.4730861279
202	0.8539110351	0.4730318204
203	0.8539035791	0.4729313171
204	0.8539387341	0.4728783596
205	0.8539735742	0.4728267841
206	0.8539992675	0.4727706952
207	0.8540326351	0.4727181763
208	0.8540510231	0.4726633556
209	0.8540772988	0.4726104333
210	0.8541110242	0.4725583974
211	0.8541326913	0.4725033729
212	0.8541621941	0.4724527712
213	0.8541970404	0.4724019798
214	0.8542310179	0.4723504715
215	0.854264471	0.4723014511
216	0.8543005996	0.4722499536
217	0.8543331012	0.4722007908
218	0.8543678792	0.4721517454
219	0.8544013282	0.4721041126
220	0.8544313044	0.4720552609
221	0.8544596855	0.4720072766
222	0.8544938835	0.4719584152
223	0.854523484	0.4719072392
224	0.8545588484	0.4718577522
225	0.854589198	0.4718098032
226	0.8546205407	0.4717623904
227	0.8546383225	0.4717154154
228	0.8546700942	0.4716697979
229	0.8546996523	0.4716218941
230	0.8547289854	0.4715761468
231	0.8547538539	0.4715255957
232	0.8547863771	0.4714801415
233	0.8548171715	0.4714352218
234	0.8548418413	0.4713899222
235	0.8548711059	0.4713459306
236	0.8548950764	0.4713033252
237	0.8549250994	0.4712580775
238	0.8549502518	0.4712153549
239	0.8549772706	0.4711715732
240	0.8550070114	0.4711295541
241	0.8550250628	0.4710820228
242	0.8550563337	0.4710377894
243	0.8550848538	0.4709951797
244	0.8551099579	0.4709449909
245	0.8551338909	0.470902784
246	0.8551599859	0.4708616401
247	0.8551722267	0.4708017996
248	0.8551867302	0.4707586097
249	0.8552146269	0.47071888
250	0.8552377052	0.4706761589
251	0.8552625957	0.4706356496
252	0.8552896964	0.4705922123
253	0.8553180813	0.4705525498
254	0.8553423251	0.4705109043
255	0.8553674538	0.4704695451
256	0.8553942076	0.4704284645
257	0.8554217901	0.4703873999
258	0.8554472477	0.4703478002
259	0.8554735687	0.4703082786
260	0.8554795981	0.4702450087
261	0.8555069795	0.4702061731
262	0.8555338388	0.4701667471
263	0.8555472631	0.4701228446
264	0.8555682016	0.4700824516
265	0.8555955892	0.4700427459
266	0.8556123127	0.4700019559
267	0.8556362301	0.4699637614
268	0.8556626182	0.4699239779
269	0.8556519803	0.4698518581
270	0.8556758107	0.469814099
271	0.855703514	0.4697750149
272	0.8557236964	0.4697355004
273	0.855742834	0.46969453
274	0.8557699886	0.4696574157
275	0.8557703276	0.4696061341
276	0.8557922783	0.4695704434
277	0.8558162126	0.4695319308
278	0.8558405072	0.4694951976
279	0.8558648507	0.4694587717
280	0.8558895445	0.4694213486
281	0.8559139187	0.46938597
282	0.855939252	0.4693503826
283	0.8559620462	0.469316394
284	0.8559850528	0.4692810766
285	0.856001498	0.4692440331
286	0.8560214023	0.4692041107
287	0.8560451887	0.4691671065
288	0.8560684769	0.4691317889
289	0.8560792697	0.4690933695
290	0.8560998955	0.4690585284
291	0.8561230264	0.4690237325
292	0.8561438497	0.4689890003
293	0.8561703529	0.4689536629
294	0.8561889358	0.4689173556
295	0.8562109328	0.4688811323
296	0.8562307497	0.4688455697
297	0.8562547674	0.4688098508
298	0.8562773278	0.4687756349
299	0.8562926794	0.4687379505
300	0.8563105291	0.4687048789
301	0.8563330782	0.4686703317
302	0.8563540572	0.4686377899
303	0.8563749146	0.4686054792
304	0.8563962068	0.4685724237
305	0.8564184474	0.4685397936
306	0.8564421569	0.4685055466
307	0.8564645993	0.4684732569
308	0.8564803111	0.4684378908
309	0.8565024873	0.4684047476
310	0.8565177448	0.4683706829
311	0.8565382066	0.4683380773
312	0.8565570764	0.4683055197
313	0.8565788536	0.4682735865
314	0.8565995288	0.4682424231
315	0.8566223402	0.4682098938
316	0.8566431577	0.4681779157
317	0.8566638278	0.468146103
318	0.8566811798	0.4681086833
319	0.8567035267	0.4680771878
320	0.8567245548	0.4680453784
321	0.8567422345	0.4680101399
322	0.8567625359	0.4679798088
323	0.8567739923	0.467942563
324	0.856795245	0.4679109848
325	0.8568149464	0.4678786105
326	0.8568360369	0.4678447156
327	0.8568562884	0.4678140237
328	0.85687746	0.4677834766
329	0.8568973886	0.4677528233
330	0.8569173652	0.467722037
331	0.8569346906	0.4676914279
332	0.8569532029	0.4676625461
333	0.8569739885	0.4676322998
334	0.8569859225	0.4675969031
335	0.8570045925	0.4675670613
336	0.8570199582	0.4675353244
337	0.8570395281	0.4675044809
338	0.8570569134	0.4674758363
339	0.8570761205	0.4674474692
340	0.8570839217	0.4674031871
341	0.8571035525	0.467373148
342	0.8571218138	0.4673438765
343	0.8571411488	0.4673123385
344	0.8571574098	0.4672811049
345	0.8571749423	0.467251192
346	0.8571966908	0.4672208841
347	0.8572171949	0.4671903574
348	0.8572380289	0.4671607428
349	0.8572555703	0.4671314372
350	0.8572745941	0.4671024372
351	0.8572925246	0.467073783
352	0.8573115608	0.4670459494
353	0.8573308807	0.4670159602
354	0.8573499021	0.4669878346
355	0.8573700078	0.4669585323
356	0.8573898592	0.4669297016
357	0.8574069054	0.4669024544
358	0.8574243512	0.4668740899
359	0.8574374535	0.4668410856
360	0.8574517087	0.4668132871
361	0.8574690903	0.4667836044
362	0.8574872239	0.4667575648
363	0.8574975153	0.466725897
364	0.8575059563	0.4666945333
365	0.8575256801	0.4666658216
366	0.8575418492	0.466636922
367	0.857560185	0.4666087979
368	0.8575800558	0.4665808184
369	0.857599617	0.4665517097
370	0.8576179985	0.4665232369
371	0.8576379452	0.466495382
372	0.8576568881	0.4664682103
373	0.8576752653	0.4664402144
374	0.8576924833	0.4664130484
375	0.8577115462	0.4663853296
376	0.8577292522	0.4663583075
377	0.8577263568	0.4663112071
378	0.8577454546	0.4662835994
379	0.8577624957	0.4662561551
380	0.8577808908	0.4662294268
381	0.8578000268	0.4662030849
382	0.8578150296	0.4661747149
383	0.8578326357	0.4661485645
384	0.8578482462	0.4661229805
385	0.8578668636	0.4660963049
386	0.8578826371	0.4660683486
387	0.8578987348	0.4660426747
388	0.8579173972	0.466015509
389	0.8579273922	0.465979043
390	0.8579421023	0.4659505834
391	0.8579592109	0.4659242707
392	0.8579767448	0.465897188
393	0.8579902112	0.4658696475
394	0.8580066037	0.4658442065
395	0.858025974	0.4658173353
396	0.8580435169	0.4657911569
397	0.8580605089	0.4657658447
398	0.8580789922	0.4657407727
399	0.8580937351	0.4657150448
400	0.8581123931	0.4656882806
401	0.8581293378	0.4656629718
402	0.8581454378	0.4656380599
403	0.8581601868	0.4656151393
404	0.8581785935	0.4655889559
405	0.8581972956	0.4655622064
406	0.8582119753	0.4655374132
407	0.8582293917	0.4655119767
408	0.858243983	0.4654840681
409	0.8582612756	0.4654591002
410	0.8582788723	0.4654343609
411	0.8582962202	0.46540749
412	0.8583125322	0.4653829797
413	0.8583296002	0.4653585842
414	0.8583448224	0.4653328436
415	0.8583615995	0.4653083808
416	0.8583796875	0.4652833023
417	0.8583974064	0.4652589295
418	0.8584100402	0.4652320136
419	0.8584248225	0.4652075207
420	0.8584416691	0.4651825045
421	0.8584602593	0.465156701
422	0.8584734461	0.4651328854
423	0.858484602	0.4651055126
424	0.8584995897	0.4650789794
425	0.8585117142	0.4650521364
426	0.8585284227	0.4650266885
427	0.8585455189	0.4650014926
428	0.8585592208	0.4649773076
429	0.8585740782	0.4649515166
430	0.8585906031	0.4649289154
431	0.858607056	0.4649043932
432	0.8586227579	0.4648794418
433	0.8586391341	0.4648558611
434	0.858646072	0.4648240285
435	0.858661994	0.4647992387
436	0.858678903	0.464774575
437	0.8586957572	0.4647501563
438	0.8587106026	0.4647253334
439	0.8587200554	0.4647009061
440	0.8587343128	0.4646760588
441	0.8587521015	0.4646511553
442	0.8587671798	0.4646278744
443	0.858780534	0.4646013546
444	0.8587941278	0.4645781291
445	0.8588090868	0.4645553789
446	0.8588252907	0.4645322837
447	0.8588430238	0.4645073156
448	0.8588586454	0.4644840103
449	0.8588745356	0.4644611096
450	0.8588900002	0.4644383117
451	0.8589069348	0.4644137572
452	0.8589226811	0.4643913667
453	0.8589383356	0.4643681905
454	0.8589529096	0.4643457784
455	0.8589680961	0.464323012
456	0.8589850241	0.4642982141
457	0.8590024488	0.4642741822
458	0.8590187672	0.4642509705
459	0.8590329738	0.4642299225
460	0.8590487305	0.4642063303
461	0.8590645557	0.4641841964
462	0.8590817422	0.4641604018
463	0.8590918656	0.464138824
464	0.8591061382	0.464116182
465	0.8591203132	0.464091927
466	0.8591308008	0.4640674605
467	0.8591468318	0.4640449029
468	0.8591624328	0.4640232229
469	0.8591775809	0.4640013692
470	0.859191894	0.4639789997
471	0.8592042743	0.4639562325
472	0.8592187271	0.4639306519
473	0.8592336499	0.4639084044
474	0.8592486699	0.4638871382
475	0.8592638891	0.4638653861
476	0.8592781045	0.4638417213
477	0.8592914567	0.4638190883
478	0.8593077041	0.4637961308
479	0.8593239259	0.4637731806
480	0.8593399674	0.4637504885
481	0.8593532042	0.4637277265
482	0.8593685797	0.4637062509
483	0.8593638595	0.4636490054
484	0.8593788575	0.4636266714
485	0.8593918093	0.4636006751
486	0.8594061772	0.4635799298
487	0.8594194828	0.4635592811
488	0.8594354787	0.4635363797
489	0.8594486893	0.4635154845
490	0.8594636589	0.4634936085
491	0.8594767937	0.4634693061
492	0.8594915411	0.4634466456
493	0.8595051084	0.463425158
494	0.8595191944	0.4634031229
495	0.8595291532	0.4633804893
496	0.8595443257	0.4633573628
497	0.8595605732	0.4633343513
498	0.8595719852	0.4633127945
499	0.859588345	0.4632882961
500	0.8596030741	0.4632668905
501	0.8596173514	0.4632450268
502	0.8596330413	0.4632231273
503	0.8596453716	0.463200828
504	0.8596610416	0.4631792532
505	0.8596752961	0.4631568214
506	0.8596899132	0.4631365962
507	0.8597042387	0.4631155896
508	0.8597192397	0.4630939644
509	0.8597329095	0.4630735709
510	0.8597471936	0.4630519572
511	0.8597611849	0.4630315466
512	0.8597758179	0.4630099298
513	0.859790572	0.4629885881
514	0.8598041735	0.4629689893
515	0.8598198274	0.4629471355
516	0.8598343024	0.4629259384
517	0.8598479669	0.4629067411
518	0.8598606153	0.4628848121
519	0.8598771177	0.4628613341
520	0.8598927065	0.4628401211
521	0.8599053613	0.4628186418
522	0.8599185326	0.4627993555
523	0.8599336497	0.4627785928
524	0.8599469661	0.4627587461
525	0.8599621945	0.4627370472
526	0.859977801	0.4627162136
527	0.8599930702	0.4626948917
528	0.8600049186	0.4626705918
529	0.8600198252	0.4626479376
530	0.8600339877	0.4626277288
531	0.8600484342	0.4626065533
532	0.8600625209	0.4625829171
533	0.8600765295	0.4625614336
534	0.8600921978	0.4625409395
535	0.8601080569	0.4625176949
536	0.8601232478	0.4624967354
537	0.8601330659	0.4624749096
538	0.8601476833	0.4624537639
539	0.8601626527	0.4624325605
540	0.8601749663	0.4624091023
541	0.8601892101	0.4623886559
542	0.8602044711	0.4623676721
543	0.8602189677	0.4623466154
544	0.8602318433	0.46232764
545	0.8602468989	0.4623064337
546	0.860260477	0.4622872715
547	0.8602751197	0.4622664327
548	0.8602882395	0.4622451068
549	0.8603035334	0.4622243003
550	0.8603161694	0.4622043642
551	0.860329305	0.4621852748
552	0.8603426822	0.4621660604
553	0.860356583	0.4621467711
554	0.8603705213	0.4621266226
555	0.8603839193	0.462107306
556	0.8603986426	0.4620867086
557	0.8604127519	0.4620663555
558	0.8604247377	0.4620457655
559	0.8604375534	0.462025224
560	0.8604524722	0.4620036408
561	0.8604662192	0.4619833121
562	0.8604805067	0.4619629005
563	0.8604950271	0.4619423887
564	0.8604994715	0.4619046659
565	0.8605113104	0.4618863717
566	0.8605252194	0.4618662768
567	0.8605392101	0.4618462319
568	0.8605547506	0.4618244367
569	0.860558548	0.461794002
570	0.860572359	0.4617727145
571	0.8605858233	0.4617523743
572	0.8605939991	0.4617241876
573	0.8606068876	0.4617017826
574	0.8606222503	0.4616801518
575	0.8606236921	0.4616398686
576	0.8606375558	0.4616205032
577	0.8606509466	0.4615995189
578	0.8606651508	0.4615788671
579	0.8606798775	0.4615577983
580	0.8606919808	0.4615393731
581	0.8607048695	0.4615169717
582	0.8607170899	0.461496267
583	0.8607294861	0.4614775465
584	0.8607437011	0.461456637
585	0.8607582166	0.4614363815
586	0.8607714923	0.4614177249
587	0.8607862226	0.4613967761
588	0.8607997479	0.4613766662
589	0.8608137151	0.4613572258
590	0.8608266806	0.4613386111
591	0.8608413977	0.4613184534
592	0.8608468108	0.4612905456
593	0.8608601459	0.4612706711
594	0.8608743467	0.4612503555
595	0.860888628	0.4612303606
596	0.8609019995	0.4612108972
597	0.8609153167	0.4611901405
598	0.8609291289	0.4611704938
599	0.8609422717	0.4611506455
600	0.8609516413	0.4611286905
601	0.8609655324	0.4611087027
602	0.8609787978	0.4610890404
603	0.8609921074	0.4610701461
604	0.8610063997	0.4610500319
605	0.8610200507	0.4610286734
606	0.8610335744	0.4610088081
607	0.8610467855	0.4609902323
608	0.8610593415	0.4609713958
609	0.8610641557	0.4609429733
610	0.8610775751	0.4609233407
611	0.8610878888	0.4608944695
612	0.8611019599	0.460874848
613	0.8611162888	0.4608547629
614	0.8611284459	0.4608354922
615	0.8611408698	0.4608169033
616	0.8611533848	0.4607966195
617	0.8611665385	0.4607780643
618	0.8611814413	0.4607571341
619	0.8611960477	0.4607366304
620	0.8612087292	0.460716925
621	0.8612211224	0.4606983271
622	0.8612344512	0.4606797471
623	0.8612473739	0.4606608564
624	0.8612620622	0.4606409807
625	0.8612759324	0.4606216842
626	0.8612892095	0.4606014634
627	0.8613024567	0.4605822101
628	0.861316979	0.4605615323
629	0.8613278058	0.4605435957
630	0.8613397194	0.4605222301
631	0.8613528702	0.4605023966
632	0.8613653608	0.4604839465
633	0.8613790281	0.4604644577
634	0.8613923916	0.4604451749
635	0.861405323	0.4604248085
636	0.8614190278	0.460405107
637	0.8614309581	0.460386305
638	0.8614431105	0.4603675577
639	0.8614554964	0.4603484667
640	0.8614678762	0.4603295036
641	0.8614812878	0.460310934
642	0.8614928843	0.4602915012
643	0.8615059712	0.4602728724
644	0.8615199694	0.4602531851
645	0.8615331215	0.460233824
646	0.8615463388	0.4602144804
647	0.8615604182	0.4601952906
648	0.8615745473	0.4601737758
649	0.8615897279	0.4601518244
650	0.8616009674	0.460134976
651	0.8616143034	0.4601157296
652	0.8616273928	0.4600974953
653	0.8616409891	0.46007813
654	0.8616556785	0.4600583324
655	0.8616680587	0.4600400315
656	0.8616801391	0.4600224027
657	0.861692778	0.4600045183
658	0.8617068236	0.4599839184
659	0.8617197882	0.4599641601
660	0.861732279	0.4599449636
661	0.8617453338	0.4599263915
662	0.8617583871	0.4599080855
663	0.8617707924	0.459889649
664	0.8617837746	0.4598711027
665	0.8617962663	0.459853233
666	0.8618103922	0.4598334489
667	0.861825065	0.4598130214
668	0.8618378466	0.459795061
669	0.8618507074	0.4597765978
670	0.8618639425	0.459758127
671	0.8618776503	0.4597383834
672	0.8618905659	0.4597185788
673	0.8619034441	0.4597006327
674	0.8619174544	0.4596810009
675	0.8619314865	0.4596612396
676	0.8619438514	0.4596433889
677	0.8619558593	0.4596249163
678	0.8619681689	0.4596068951
679	0.861979808	0.4595894318
680	0.8619927902	0.4595710802
681	0.8620038659	0.4595507945
682	0.8620175385	0.4595306782
683	0.8620309394	0.4595121065
684	0.8620437244	0.459492602
685	0.8620553215	0.4594734215
686	0.8620686272	0.459454658
687	0.8620814924	0.4594359606
688	0.862094302	0.4594179565
689	0.8621089914	0.4593976645
690	0.862121992	0.4593796959
691	0.8621354233	0.4593621033
692	0.8621468682	0.4593438094
693	0.8621599397	0.4593248118
694	0.8621741686	0.4593061388
695	0.8621875534	0.4592881546
696	0.862200102	0.4592702458
697	0.8622115104	0.4592502378
698	0.8622234956	0.4592323803
699	0.8622357198	0.4592115066
700	0.8622474386	0.4591941681
701	0.862259339	0.4591764821
702	0.8622705821	0.4591587333
703	0.8622830847	0.4591399057
704	0.8622967457	0.4591219055
705	0.8623048107	0.4590949734
706	0.8623169015	0.4590774918
707	0.8623282601	0.4590609603
708	0.8623405438	0.4590431657
709	0.8623532491	0.4590252062
710	0.8623668221	0.4590065508
711	0.8623787778	0.458988993
712	0.8623926768	0.4589695949
713	0.8624055147	0.458951767
714	0.8624174323	0.4589343123
715	0.8624305732	0.4589154353
716	0.8624425733	0.458897476
717	0.8624554106	0.4588799926
718	0.8624674667	0.4588627646
719	0.8624815357	0.4588430361
720	0.8624923497	0.4588272137
721	0.862506443	0.4588080407
722	0.862518818	0.4587907276
723	0.8625288228	0.4587718133
724	0.8625409117	0.4587525696
725	0.8625525901	0.4587354848
726	0.8625493508	0.458700324
727	0.8625613161	0.4586826464
728	0.8625743898	0.4586639619
729	0.8625864708	0.4586457297
730	0.8625968529	0.4586315788
731	0.8626099152	0.4586130376
732	0.8626221728	0.4585950348
733	0.8626345135	0.4585774055
734	0.862645824	0.4585565754
735	0.8626578482	0.458538422
736	0.8626697195	0.4585223022
737	0.8626811701	0.4585060837
738	0.8626944606	0.4584871397
739	0.8627071465	0.4584704327
740	0.8627205766	0.4584516615
741	0.862733695	0.4584336608
742	0.8627442381	0.4584153977
743	0.8627566916	0.4583973884
744	0.8627693536	0.4583793341
745	0.8627818111	0.4583584406
746	0.8627947314	0.4583401072
747	0.8628066302	0.4583224454
748	0.8628194515	0.458304525
749	0.862833404	0.4582844039
750	0.8628462726	0.4582632404
751	0.8628587426	0.4582436535
752	0.8628693319	0.4582282945
753	0.8628821955	0.4582092431
754	0.8628943373	0.458192078
755	0.8629074315	0.4581738748
756	0.862920181	0.458155652
757	0.8629321616	0.4581384743
758	0.8629444014	0.4581209058
759	0.8629572485	0.458102462
760	0.8629688218	0.4580852591
761	0.8629810837	0.4580685246
762	0.8629915463	0.4580535431
763	0.8630048523	0.4580351959
764	0.8630178871	0.458016746
765	0.8630305706	0.4579978458
766	0.8630424269	0.457980211
767	0.8630553311	0.4579621274
768	0.8630692145	0.4579426657
769	0.8630711248	0.4579063828
770	0.8630840278	0.4578872946
771	0.8630962243	0.4578675031
772	0.8631076141	0.4578487356
773	0.8631200257	0.4578309877
774	0.8631326869	0.4578134915
775	0.8631477533	0.4577918587
776	0.8631605363	0.4577740887
777	0.8631744356	0.4577544549
778	0.8631874978	0.4577355341
779	0.8632000303	0.4577180748
780	0.8632137095	0.4576985749
781	0.8632271693	0.4576797784
782	0.8632395001	0.4576624517
783	0.8632513364	0.4576455529
784	0.863264726	0.4576261774
785	0.8632770995	0.4576081547
786	0.8632895327	0.4575903159
787	0.8633007763	0.4575728422
788	0.8633148398	0.4575541348
789	0.8633271503	0.4575363731
790	0.8633396522	0.4575183269
791	0.8633519296	0.4574998757
792	0.863363819	0.4574817953
793	0.8633752039	0.457465336
794	0.863387648	0.4574472578
795	0.8633998913	0.4574294359
796	0.8634131121	0.4574116446
797	0.8634258626	0.4573936383
798	0.8634393512	0.457375429
799	0.8634510815	0.457358638
800	0.863462909	0.4573420077
801	0.8634766298	0.4573232072
802	0.8634880213	0.4573073719
803	0.8634999837	0.4572884896
804	0.8635126194	0.4572703649
805	0.8635259475	0.4572503981
806	0.8635385011	0.4572321223
807	0.8635494707	0.4572145001
808	0.8635612111	0.4571983979
809	0.8635732633	0.4571806389
810	0.8635845493	0.4571623365
811	0.8635968726	0.4571448715
812	0.8636073209	0.4571220881
813	0.8636208669	0.4571028768
814	0.8636327602	0.4570850843
815	0.8636449531	0.4570663054
816	0.863655476	0.4570476644
817	0.8636668095	0.4570291913
818	0.8636788281	0.4570120453
819	0.8636908604	0.4569952469
820	0.8637036624	0.4569769242
821	0.8637184323	0.4569569806
822	0.8637300453	0.4569408524
823	0.8637434031	0.4569220679
824	0.8637563707	0.4569033052
825	0.8637696503	0.456884508
826	0.8637821751	0.4568675291
827	0.8637946818	0.4568504715
828	0.8638064769	0.4568331227
829	0.8638184318	0.4568145501
830	0.8638306501	0.4567967111
831	0.8638433944	0.4567776646
832	0.8638544646	0.4567515756
833	0.8638667143	0.4567331595
834	0.8638795503	0.4567149661
835	0.8638927074	0.4566940279
836	0.8639051869	0.4566760937
837	0.8639193683	0.4566569969
838	0.863931696	0.4566418431
839	0.863943619	0.4566250625
840	0.863956228	0.4566074889
841	0.8639680969	0.4565915232
842	0.863981838	0.4565729757
843	0.8639925429	0.4565536954
844	0.8640063006	0.4565337914
845	0.8640191319	0.45651579
846	0.8640317901	0.456497943
847	0.8640424792	0.4564827428
848	0.8640543377	0.4564656798
849	0.8640675978	0.4564475468
850	0.8640794824	0.4564309476
851	0.8640931	0.4564123612
852	0.8641056488	0.4563939243
853	0.8641173264	0.4563772365
854	0.8641301039	0.4563596689
855	0.8641429869	0.4563412924
856	0.8641561592	0.4563229374
857	0.8641670899	0.4563069429
858	0.8641801477	0.456288648
859	0.8641913385	0.4562727415
860	0.8642034442	0.4562556402
861	0.8642159276	0.4562373929
862	0.8642288398	0.4562190275
863	0.8642406484	0.4562030126
864	0.8642524873	0.456186223
865	0.864265651	0.4561678716
866	0.8642780281	0.4561491824
867	0.8642897139	0.4561325805
868	0.8643016656	0.4561058249
869	0.8643130643	0.4560895545
870	0.8643247418	0.4560730993
871	0.8643374926	0.4560547041
872	0.8643499687	0.4560373476
873	0.8643585226	0.4560209204
874	0.8643689216	0.4560056914
875	0.8643806521	0.4559887174
876	0.8643916443	0.4559705443
877	0.8644025145	0.4559542398
878	0.8644141943	0.4559376608
879	0.864426984	0.4559202801
880	0.8644388837	0.4559025179
881	0.8644508339	0.4558830878
882	0.8644633752	0.4558643341
