iter	Passed	Remaining
0	568	19905760
1	926	16207160
2	1555	18141265
3	1605	14048578
4	1612	11288578
5	1621	9455333
6	1625	8127073
7	1632	7141004
8	1645	6397013
9	1651	5778711
10	1662	5287424
11	1668	4865699
12	1679	4520944
13	1691	4227697
14	1693	3949893
15	1697	3711223
16	1709	3517755
17	1721	3346165
18	1732	3190551
19	1744	3051648
20	1751	2917157
21	1755	2790490
22	1765	2685156
23	1768	2576834
24	1779	2489927
25	1790	2408324
26	1801	2333160
27	1805	2254531
28	1815	2189726
29	1826	2129378
30	1838	2073407
31	1840	2011514
32	1852	1962539
33	1863	1916419
34	1869	1867911
35	1880	1826832
36	1893	1789563
37	1896	1744657
38	1908	1710926
39	1915	1673717
40	1925	1642196
41	1937	1612777
42	1940	1577458
43	1951	1550155
44	1963	1525087
45	1970	1497556
46	1974	1468645
47	1986	1446408
48	1998	1425481
49	2009	1404929
50	2021	1385248
51	2024	1360402
52	2035	1341938
53	2047	1324742
54	2058	1308114
55	2069	1291607
56	2081	1275788
57	2092	1260746
58	2096	1241648
59	2100	1223135
60	2111	1209542
61	2114	1191587
62	2121	1176304
63	2132	1163871
64	2136	1148217
65	2147	1136549
66	2154	1123323
67	2165	1112607
68	2176	1101971
69	2183	1089443
70	2194	1079415
71	2205	1069996
72	2216	1060600
73	2227	1051512
74	2230	1038707
75	2241	1030053
76	2252	1021680
77	2263	1013453
78	2274	1005432
79	2281	995739
80	2292	988329
81	2297	978280
82	2303	969224
83	2315	962296
84	2321	953636
85	2332	947097
86	2344	940983
87	2355	934597
88	2367	928561
89	2378	922756
90	2390	916943
91	2401	911311
92	2408	904158
93	2420	898680
94	2426	891593
95	2438	886454
96	2451	882036
97	2458	875504
98	2465	869150
99	2472	862992
100	2479	856889
101	2492	852674
102	2504	848532
103	2516	844489
104	2528	840301
105	2541	836556
106	2553	832618
107	2566	829202
108	2578	825378
109	2633	835209
110	3350	1053020
111	3611	1124867
112	4168	1286959
113	4436	1357625
114	4443	1347858
115	4485	1348879
116	4498	1341161
117	4511	1333516
118	4513	1323129
119	4524	1315224
120	4537	1307818
121	4548	1300415
122	4559	1292970
123	4571	1285688
124	4583	1278745
125	4586	1269328
126	4597	1262342
127	4603	1254193
128	4615	1247573
129	4618	1238751
130	4628	1232108
131	4639	1225641
132	4650	1219283
133	4661	1212963
134	4672	1206801
135	4684	1200909
136	4697	1195283
137	4709	1189666
138	4720	1183994
139	4733	1178764
140	4746	1173399
141	4757	1167907
142	4769	1162626
143	4781	1157269
144	4792	1151977
145	4803	1146746
146	4807	1139870
147	4811	1133045
148	4817	1126911
149	4829	1122162
150	4840	1117189
151	4852	1112466
152	4859	1106740
153	4870	1102069
154	4882	1097536
155	4894	1093235
156	4906	1088795
157	4916	1084283
158	4929	1080216
159	4941	1075971
160	4952	1071731
161	4958	1066418
162	4970	1062305
163	4981	1058223
164	4987	1052899
165	4998	1048824
166	5009	1044833
167	5021	1041040
168	5025	1035683
169	5036	1031808
170	5038	1026277
171	5050	1022631
172	5056	1017945
173	5068	1014368
174	5079	1010747
175	5085	1006251
176	5096	1002723
177	5100	997845
178	5104	993046
179	5116	989853
180	5119	984894
181	5123	980198
182	5135	976999
183	5146	973880
184	5158	970806
185	5170	967717
186	5173	963045
187	5184	960060
188	5196	957111
189	5200	952759
190	5211	949729
191	5222	946826
192	5233	943896
193	5245	941050
194	5256	938181
195	5267	935305
196	5277	932431
197	5280	928146
198	5291	925336
199	5294	921229
200	5305	918620
201	5316	915915
202	5329	913465
203	5341	911057
204	5354	908753
205	5362	905675
206	5369	902499
207	5371	898499
208	5383	896168
209	5395	893869
210	5397	889945
211	5409	887588
212	5421	885440
213	5437	883856
214	5455	882707
215	5619	904930
216	6263	1003973
217	6955	1109790
218	7251	1151628
219	7726	1221540
220	7740	1218162
221	7743	1213047
222	7756	1209642
223	7767	1205944
224	7779	1202304
225	7790	1198773
226	7802	1195215
227	7813	1191646
228	7825	1188180
229	7836	1184724
230	7840	1180186
231	7852	1176866
232	7865	1173674
233	7872	1169617
234	7883	1166196
235	7894	1162894
236	7900	1158868
237	7904	1154591
238	7915	1151297
239	7926	1148077
240	7933	1144210
241	7945	1141140
