iter	Passed	Remaining
0	455	15946304
1	1235	21612548
2	1273	14851613
3	1288	11273245
4	1300	9101736
5	1304	7607936
6	1317	6583683
7	1328	5812350
8	1342	5218174
9	1346	4712834
10	1359	4323129
11	1363	3975551
12	1375	3701524
13	1380	3448727
14	1392	3247009
15	1405	3073393
16	1418	2920010
17	1423	2765750
18	1435	2643762
19	1450	2536669
20	1463	2436964
21	1479	2352435
22	1492	2269579
23	1504	2193053
24	1517	2123405
25	1530	2058490
26	1542	1998407
27	1554	1941106
28	1557	1877804
29	1559	1818280
30	1571	1772970
31	1583	1729917
32	1587	1682206
33	1599	1645073
34	1611	1609820
35	1623	1577083
36	1635	1545647
37	1647	1515457
38	1653	1482456
39	1658	1449191
40	1660	1415987
41	1672	1392339
42	1685	1369871
43	1697	1348363
44	1704	1323999
45	1716	1304591
46	1729	1286117
47	1734	1262674
48	1746	1246085
49	1760	1230408
50	1772	1214890
51	1786	1200897
52	1800	1187517
53	1816	1175590
54	1830	1162898
55	1843	1150209
56	1856	1137826
57	1868	1125673
58	1881	1114435
59	1895	1103630
60	1907	1092666
61	1910	1076556
62	1925	1067967
63	1932	1055074
64	1945	1045589
65	1958	1036885
66	1971	1027769
67	1975	1015022
68	1989	1007192
69	2002	999231
70	2015	991515
71	2028	983936
72	2042	977042
73	2054	969817
74	2068	963201
75	2086	959027
76	2100	952741
77	2107	943613
78	2114	934799
79	2118	924891
80	2121	914716
81	2134	908735
82	2147	903260
83	2159	897645
84	2163	888685
85	2175	883353
86	2188	878254
87	2201	873262
88	2213	868406
89	2226	863487
90	2230	855574
91	2242	850843
92	2357	884900
93	2770	1028656
94	3291	1209326
95	3328	1210023
96	3342	1202630
97	3355	1194889
98	3366	1186876
99	3369	1175895
100	3381	1168297
101	3388	1159232
102	3401	1152319
103	3412	1145092
104	3419	1136508
105	3432	1129830
106	3434	1119869
107	3445	1113264
108	3457	1106830
109	3469	1100576
110	3476	1092749
111	3488	1086565
112	3490	1077490
113	3501	1071605
114	3513	1065803
115	3520	1058600
116	3532	1053340
117	3544	1047916
118	3557	1042688
119	3569	1037424
120	3580	1032161
121	3592	1027097
122	3604	1021934
123	3615	1017004
124	3627	1012183
125	3639	1007426
126	3644	1000627
127	3655	995999
128	3668	991535
129	3671	984700
130	3677	978978
131	3684	973356
132	3697	969281
133	3701	963030
134	3708	957683
135	3720	953707
136	3732	949874
137	3744	945968
138	3756	942134
139	3768	938366
140	3780	934654
141	3792	931087
142	3805	927528
143	3817	923980
144	3829	920642
145	3843	917559
146	3855	914237
147	3870	911478
148	3886	909144
149	3901	906491
150	3916	903771
151	3929	900920
152	3944	898348
153	3961	896301
154	3963	891109
155	3977	888459
156	3991	885911
157	4007	883627
158	4021	881259
159	4024	876244
160	4038	873871
161	4052	871405
162	4065	868973
163	4079	866539
164	4087	863027
165	4099	860347
166	4112	857851
167	4126	855549
168	4140	853366
169	4145	849285
170	4159	847271
171	4172	844976
172	4177	840951
173	4190	838632
174	4202	836364
175	4214	833976
176	4218	829873
177	4222	826064
178	4235	823879
179	4247	821654
180	4259	819340
181	4271	817135
182	4278	814020
183	4290	811761
184	4292	807837
185	4343	812958
186	4755	885254
187	5060	937045
188	5376	990346
189	5390	987687
190	5404	984988
191	5416	981944
192	5420	977583
193	5431	974548
194	5443	971638
195	5450	967935
196	5453	963485
197	5465	960638
198	5477	957922
199	5479	953440
200	5491	950711
201	5503	948036
202	5514	945329
203	5526	942578
204	5537	939862
205	5548	937196
206	5560	934613
207	5567	931287
208	5579	928771
209	5591	926280
210	5603	923834
211	5615	921446
212	5626	918939
213	5638	916515
214	5641	912663
215	5652	910267
216	5654	906367
217	5666	904085
218	5677	901759
219	5689	899475
220	5701	897274
221	5705	893854
222	5717	891600
223	5729	889478
224	5741	887313
225	5752	885191
226	5760	882389
227	5771	880265
228	5783	878151
229	5786	874698
230	5790	871514
231	5802	869609
232	5810	866983
233	5823	865170
234	5835	863307
235	5848	861474
236	5861	859725
237	5873	857851
238	5876	854650
239	5888	852918
240	5901	851167
241	5904	848048
242	5916	846213
243	5929	844572
244	5942	842956
245	5949	840526
246	5962	838858
247	5970	836571
248	5974	833790
249	5987	832297
250	6000	830755
251	6003	827808
252	6005	824757
253	6019	823463
254	6032	821914
255	6038	819592
256	6051	818135
257	6064	816665
258	6069	814099
259	6081	812598
260	6094	811184
261	6107	809756
262	6111	807232
263	6123	805749
264	6135	804273
265	6148	802832
266	6159	801239
267	6166	799095
268	6177	797586
269	6188	796056
270	6200	794658
271	6212	793209
272	6224	791768
273	6235	790262
274	6246	788820
275	6251	786450
276	6257	784354
277	6268	782946
278	6279	781482
279	6281	778917
280	6292	777514
281	6303	776090
282	6315	774714
283	6326	773302
284	6328	770915
285	6335	768984
286	6347	767727
287	6398	771157
288	6823	819575
289	7350	879759
290	7623	909263
291	7665	911091
292	7668	908314
293	7680	906693
294	7694	905175
295	7706	903498
296	7718	901843
297	7729	900133
298	7732	897407
299	7739	895158
300	7750	893451
301	7762	891895
302	7774	890292
303	7787	888758
304	7791	886290
305	7802	884651
306	7814	883099
307	7827	881638
308	7839	880126
309	7843	877733
310	7855	876210
311	7867	874706
312	7879	873262
313	7884	870912
314	7895	869427
315	7907	867936
316	7914	865931
317	7926	864467
318	7938	863010
319	7943	860867
320	7956	859571
321	7968	858188
322	7982	856956
323	7994	855647
324	8010	854633
