iter	MultiRMSE
0	458.7890873
1	458.6259133
2	458.4342342
3	458.3795694
4	458.227609
5	458.0565387
6	457.8299492
7	457.5750015
8	457.4371658
9	457.2681614
10	457.005128
11	456.8192271
12	456.6891659
13	456.4612494
14	456.3236659
15	456.1715761
16	456.0324502
17	455.8052223
18	455.6650673
19	455.5118234
20	455.4265426
21	455.2186938
22	455.1130706
23	454.9105741
24	454.6590424
25	454.4092817
26	454.173474
27	454.0970223
28	453.9276491
29	453.6699984
30	453.4969812
31	453.3353807
32	453.1135011
33	452.926548
34	452.7396214
35	452.6360615
36	452.4798805
37	452.2961257
38	452.100292
39	451.777899
40	451.634597
41	451.4988898
42	451.3808485
43	451.0743563
44	450.9129184
45	450.7161517
46	450.5278826
47	450.3274825
48	450.2065244
49	450.0136254
50	449.8559341
51	449.5366179
52	449.3384884
53	449.1208566
54	448.8547642
55	448.7371661
56	448.5148409
57	448.3684261
58	448.1439793
59	447.9821929
60	447.8231594
61	447.5792991
62	447.2972746
63	447.0467348
64	446.8204751
65	446.5616972
66	446.4336032
67	446.2675813
68	446.204697
69	445.980166
70	445.8483329
71	445.5551778
72	445.4277849
73	445.2883081
74	445.1952744
75	445.0532
76	444.8827273
77	444.7268132
78	444.5411948
79	444.2734094
80	444.0825469
81	443.8620462
82	443.6687411
83	443.527732
84	443.3914321
85	443.2567277
86	443.0042852
87	442.7583812
88	442.6593556
89	442.4618538
90	442.177678
91	442.0123982
92	441.8264816
93	441.531621
94	441.372094
95	441.2224482
96	440.9558478
97	440.7976939
98	440.570963
99	440.3790378
100	440.1546565
101	439.990916
102	439.7768943
103	439.6000231
104	439.414374
105	439.2552203
106	439.0688884
107	438.8869593
108	438.6673208
109	438.5577149
110	438.4323637
111	438.2587921
112	438.1558249
113	438.0046128
114	437.8337751
115	437.6560249
116	437.5420565
117	437.3406949
118	437.1484693
119	437.0168044
120	436.844058
121	436.6615033
122	436.4157903
123	436.2254261
124	436.0944924
125	435.8647606
126	435.7081707
127	435.5159207
128	435.3832847
129	435.1159412
130	434.924269
131	434.7105438
132	434.4500858
133	434.2594883
134	434.0662838
135	433.8449923
136	433.6739071
137	433.4140326
138	433.1311405
139	432.997415
140	432.8225244
141	432.5409005
142	432.3766532
143	432.2429202
144	432.1022648
145	431.9757518
146	431.7138153
147	431.4487474
148	431.2877043
149	431.1924076
150	431.050872
151	430.8966481
152	430.8021996
153	430.60143
154	430.4433107
155	430.2952516
156	430.1038858
157	429.9660474
158	429.8329611
159	429.7142725
160	429.5537165
161	429.4170731
162	429.2899988
163	429.1693618
164	429.0675935
165	428.8935018
166	428.7647344
167	428.6514629
168	428.5313437
169	428.3551138
170	428.2232451
171	428.0091512
172	427.8873224
173	427.8012899
174	427.5242331
175	427.407785
176	427.2464606
177	427.1042392
178	426.9868144
179	426.8014314
180	426.6456021
181	426.472882
182	426.3804596
183	426.1456368
184	425.9469503
185	425.8011397
186	425.5882604
187	425.4462545
188	425.2961553
189	425.1848497
190	425.0415575
191	424.7777397
192	424.5819363
193	424.4762144
194	424.3973276
195	424.2813171
196	424.1031199
197	423.810356
198	423.6858289
199	423.5208621
200	423.3085009
201	423.1078104
202	422.979916
203	422.7760571
204	422.6447176
205	422.4714037
206	422.2993096
207	422.1298922
208	421.9689023
209	421.8063584
210	421.57749
211	421.4188157
212	421.2457251
213	421.0244197
214	420.8868832
215	420.7493154
216	420.5876647
217	420.4779351
218	420.380722
219	420.2208398
220	420.0481243
221	419.9022907
222	419.6651964
223	419.4487142
224	419.2492333
225	418.9925754
226	418.8665246
227	418.7663421
228	418.6256406
229	418.5097468
230	418.3039915
231	418.148034
232	417.9849126
233	417.7908516
234	417.6885982
235	417.4960124
236	417.3964335
237	417.2457922
238	417.0752163
239	416.8662269
240	416.7107332
241	416.5917052
242	416.4004006
243	416.3268082
244	416.1692843
245	415.9872867
246	415.7509533
247	415.7209301
248	415.5004111
249	415.3605734
250	415.2187563
251	415.0866559
252	414.9151663
253	414.6221091
254	414.5253885
255	414.3563561
256	414.1768715
257	414.0369696
258	413.8321471
259	413.6502759
260	413.5511017
261	413.3967021
262	413.3147997
263	413.0645909
264	412.7998438
265	412.5437115
266	412.3378107
267	412.2222703
268	411.9506687
269	411.6894053
270	411.516611
271	411.3620497
272	411.2618301
273	411.0106452
274	410.9240397
275	410.8205975
276	410.6760033
277	410.5385687
278	410.3335475
279	410.2897121
280	410.0679196
281	409.8152104
282	409.7074248
283	409.5711127
284	409.3745792
285	409.2252769
286	409.1093963
287	408.9535655
288	408.8652159
289	408.6854811
290	408.5883805
291	408.394434
292	408.2026718
293	408.0707668
294	407.8005477
295	407.6561531
296	407.4714545
297	407.3822178
298	407.2453262
299	407.1094452
300	406.9385991
301	406.6975252
302	406.5665706
303	406.3166463
304	406.1834377
305	405.9917326
306	405.8118937
307	405.6503747
308	405.4355279
309	405.2755751
310	405.1022914
311	404.9365913
312	404.7995597
313	404.6033869
314	404.457026
315	404.1802636
316	404.0424139
317	403.8419059
318	403.6779621
319	403.5778677
320	403.3516756
321	403.2030826
322	403.0495156
323	402.851513
324	402.7158182
325	402.6279762
326	402.465327
327	402.3079609
328	402.1674024
329	402.0533995
330	401.9434317
331	401.8516913
332	401.6159819
333	401.5836533
334	401.4738428
335	401.3734328
336	401.2411078
337	401.1239336
338	400.930266
339	400.7762288
340	400.5972017
341	400.5379991
342	400.3646498
343	400.2369917
344	400.1019427
345	399.9602807
346	399.8852038
347	399.7628109
348	399.6682711
349	399.4435336
350	399.3081083
351	399.2522983
352	399.1517932
353	399.0280054
354	398.8918661
355	398.6884871
356	398.5471818
357	398.3690188
358	398.2471134
359	398.1325201
360	397.9051407
361	397.731232
362	397.6642115
363	397.5613444
364	397.4543209
365	397.3528494
366	397.2254535
367	397.1497239
368	396.9872817
369	396.8700304
370	396.6214334
371	396.4792735
372	396.4398921
373	396.3788069
374	396.2815769
375	396.0905825
376	395.8598382
377	395.737137
378	395.5385501
379	395.4021767
380	395.1843526
381	395.0534755
382	394.8157447
383	394.7008774
384	394.5839488
385	394.3951471
386	394.14318
387	393.9959571
388	393.7753524
389	393.5363644
390	393.39295
391	393.2652045
392	393.1478441
393	393.0067214
394	392.8446903
395	392.7505765
396	392.5676571
397	392.4164586
398	392.257024
399	392.1088058
400	391.9047152
401	391.7515112
402	391.6077896
403	391.391215
404	391.2477946
405	391.1219558
406	390.9336984
407	390.8768757
408	390.6771724
409	390.5125715
410	390.3671379
411	390.2386718
412	390.148727
413	389.8990143
414	389.7794764
415	389.6041608
416	389.4611015
417	389.3428331
418	389.1903063
419	388.9666575
420	388.7847213
421	388.6461031
422	388.5058566
423	388.2908105
424	388.1737773
425	388.0352583
426	387.9046291
427	387.7341996
428	387.5017265
429	387.3533884
430	387.1489323
431	386.9819633
432	386.8214848
433	386.6813929
434	386.5671626
435	386.342203
436	386.1966437
437	386.076147
438	385.9000838
439	385.7251313
440	385.6351118
441	385.393853
442	385.3222821
443	385.1550726
444	384.9951423
445	384.7523956
446	384.5951098
447	384.3463176
448	384.1366716
449	384.0392467
450	383.9480344
451	383.77173
452	383.672433
453	383.6161629
454	383.4716592
455	383.3843623
456	383.303562
457	383.115313
458	382.9764125
459	382.76736
460	382.6049824
461	382.4243407
462	382.2449948
463	382.0811578
464	381.9165353
465	381.7748906
466	381.7547242
467	381.6064043
468	381.467365
469	381.2428645
470	381.1177082
471	380.9763995
472	380.873602
473	380.710828
474	380.6290772
475	380.4112251
476	380.2682362
477	380.1630416
478	380.0770068
479	379.9516747
480	379.8574964
481	379.6707225
482	379.6059467
483	379.4808572
484	379.3485764
485	379.1757759
486	379.0195595
487	378.9457072
488	378.8417633
489	378.7301901
490	378.6362339
491	378.5300264
492	378.3542592
493	378.2643189
494	378.1262248
495	378.0403237
496	377.9470095
497	377.8199234
498	377.5851213
499	377.4552729
500	377.2786704
501	377.176169
502	377.0881414
503	376.8466723
504	376.7280747
505	376.6346958
506	376.4091386
507	376.3010763
508	376.1434994
509	376.076826
510	376.0012872
511	375.915998
512	375.708062
513	375.5246632
514	375.3358374
515	375.2129277
516	375.0885223
517	374.9655551
518	374.7409558
519	374.610191
520	374.4919411
521	374.2946989
522	374.1090892
523	373.9824654
524	373.905067
525	373.7220893
526	373.6554999
527	373.5121562
528	373.3749206
529	373.2514684
530	373.159022
531	373.0709
532	373.0219007
533	372.88948
534	372.7193352
535	372.5815951
536	372.3966313
537	372.2829485
538	372.1385948
539	371.9689315
540	371.7865083
541	371.6938261
542	371.6822091
543	371.586571
544	371.4427069
545	371.2676733
546	371.0167929
547	370.9673404
548	370.8972436
549	370.8400025
550	370.673064
551	370.48704
552	370.3624883
553	370.239033
554	370.0444586
555	369.9210529
556	369.7032829
557	369.5240586
558	369.4398324
559	369.3558082
560	369.1582665
561	369.0044858
562	368.8567612
563	368.7458745
564	368.5794628
565	368.5149427
566	368.4059278
567	368.2751947
568	368.1030331
569	368.0496679
570	367.9502249
571	367.7994789
572	367.6715614
573	367.5997861
574	367.3621982
575	367.2368866
576	367.1072986
577	367.0061807
578	366.799456
579	366.7200682
580	366.6368915
581	366.4968692
582	366.2512016
583	366.0656165
584	365.8414034
585	365.7546778
586	365.690733
587	365.5890133
588	365.5017961
589	365.3301071
590	365.2074373
591	365.1174764
592	364.993329
593	364.9542181
594	364.8721623
595	364.8116098
596	364.6640531
597	364.5732071
598	364.3952144
599	364.271323
600	364.0945635
601	363.9717034
602	363.7484098
603	363.6586645
604	363.5226472
