iter	Passed	Remaining
0	549	13734815
1	917	11464103
2	1311	10931798
3	1755	10968980
4	2173	10867238
5	2515	10479273
6	2827	10096952
7	3174	9918127
8	3517	9766763
9	3846	9612289
10	4192	9525194
11	4529	9431614
12	4889	9398880
13	5186	9257215
14	5513	9183350
15	5832	9106982
16	6170	9067823
17	6572	9122525
18	6943	9129131
19	7274	9085524
20	7643	9092314
21	8016	9101199
22	8339	9056731
23	8658	9011123
24	9021	9012466
25	9378	9008814
26	9723	8993697
27	10052	8965743
28	10346	8909213
29	10687	8895382
30	11024	8879446
31	11330	8840839
32	11651	8815178
33	11956	8779381
34	12273	8754253
35	12601	8738695
36	12884	8692698
37	13187	8662884
38	13517	8651838
39	13826	8627599
40	14158	8619265
41	14490	8610785
42	14758	8565967
43	15097	8563097
44	15433	8558793
45	15763	8551318
46	16068	8530941
47	16346	8497219
48	16689	8498508
49	17033	8499778
50	17367	8496254
51	17728	8505482
52	18066	8504013
53	18366	8484840
54	18649	8458617
55	18993	8460113
56	19298	8445061
57	19628	8441124
58	19995	8452513
59	20283	8431376
60	20590	8418127
61	20899	8406489
62	21220	8399459
63	21566	8402728
64	21875	8391630
65	22183	8380473
66	22485	8367691
67	22837	8373456
68	23172	8372650
69	23537	8382539
70	23926	8400981
71	24267	8402087
72	24615	8405349
73	24925	8395922
74	25294	8406080
75	25633	8406515
76	25965	8404384
77	26302	8404072
78	26661	8410491
79	26995	8409097
80	27343	8412089
81	27670	8408562
82	27965	8395524
83	28272	8386257
84	28622	8389625
85	28955	8388265
86	29269	8381414
87	29552	8366059
88	29826	8348383
89	30194	8357108
90	30503	8349580
91	30819	8344091
92	31215	8359976
93	31532	8354640
94	31827	8343782
95	32158	8342540
96	32537	8353518
97	32898	8359461
98	33226	8357338
99	33616	8370596
100	33987	8378878
101	34347	8384126
102	34706	8389130
103	35084	8398618
104	35453	8405818
105	35809	8409921
106	36186	8418615
107	36525	8418413
108	37004	8450161
109	37477	8480122
110	37976	8515222
111	38410	8535402
112	38849	8556189
113	39348	8589688
114	39897	8633553
115	40402	8667018
116	40885	8695285
117	41324	8713795
118	41704	8719844
119	42099	8728609
120	42487	8736018
121	42911	8750373
122	43295	8756628
123	43729	8772775
124	44152	8786394
125	44536	8792091
126	44881	8790112
127	45303	8803133
128	45668	8804816
129	46169	8832598
130	46528	8833025
131	46886	8833134
132	47255	8835315
133	47655	8843296
134	48079	8855488
135	48423	8852907
136	48810	8858279
137	49217	8867064
138	49668	8883484
139	50064	8889954
140	50518	8906631
141	50862	8903735
142	51228	8904721
143	51549	8898079
144	51912	8898572
145	52252	8895032
146	52602	8893352
147	52926	8887377
148	53270	8884660
149	53568	8874515
150	53899	8869801
151	54219	8863442
152	54552	8859270
153	54851	8849636
154	55230	8852890
155	55542	8845536
156	55828	8833994
157	56195	8835494
158	56537	8832975
159	56888	8831996
160	57220	8827969
161	57546	8823067
162	57882	8819743
163	58175	8809966
164	58485	8803014
165	58795	8795910
166	59141	8794407
167	59468	8789959
168	59810	8787926
169	60117	8780740
170	60466	8779614
171	60766	8771549
172	61103	8768947
173	61479	8771726
174	61844	8773025
175	62165	8768165
176	62481	8762528
177	62796	8756949
178	63080	8747111
179	63416	8744405
180	63717	8737069
181	64012	8728848
182	64320	8722623
183	64645	8718700
184	64978	8715914
185	65294	8710837
186	65610	8705895
187	65920	8700110
188	66262	8698591
189	66615	8698605
190	66928	8693321
191	67241	8688225
192	67611	8690331
193	67910	8683401
194	68214	8677181
195	68596	8680949
196	68890	8673555
197	69202	8668494
198	69526	8664949
199	69860	8662743
200	70176	8658231
201	70506	8655564
202	70842	8653563
203	71143	8647462
204	71460	8643266
205	71759	8636975
206	72106	8636375
207	72412	8630990
208	72734	8627510
209	73051	8623614
210	73420	8625688
211	73746	8622735
212	74030	8614956
213	74329	8609014
214	74659	8606661
215	74932	8597839
216	75232	8592134
217	75565	8590211
