iter	AUC	CrossEntropy
575	0.853040821	0.4722547041
576	0.8530508418	0.4722407052
577	0.8530609946	0.472226579
578	0.8530702532	0.4722140061
579	0.8530812769	0.4721993028
580	0.8530905352	0.4721868413
581	0.8531000768	0.4721746013
582	0.8531092224	0.4721615056
583	0.8531196785	0.4721467913
584	0.8531287073	0.4721343619
585	0.8531393026	0.4721202224
586	0.8531465345	0.4721056495
587	0.8531561253	0.472092259
588	0.8531667106	0.47207774
589	0.853177022	0.4720635323
590	0.8531868533	0.4720498892
591	0.8531983135	0.4720352281
592	0.8532092963	0.4720212341
593	0.8532181939	0.472009017
594	0.853226595	0.4719948134
595	0.8532340402	0.4719778136
596	0.8532410413	0.471968643
597	0.853249159	0.4719574118
598	0.853260593	0.4719423818
599	0.8532704918	0.4719281826
600	0.8532799837	0.4719145007
601	0.8532894256	0.4719021993
602	0.8532972085	0.4718917935
603	0.8533074823	0.4718777861
604	0.8533167371	0.4718656414
605	0.8533241136	0.4718549737
606	0.8533317359	0.4718435589
607	0.8533416941	0.471829736
608	0.8533510343	0.4718176321
609	0.8533606225	0.4718049122
610	0.8533699705	0.4717914573
611	0.8533800952	0.4717778479
612	0.8533895489	0.4717655927
613	0.8533985661	0.4717530043
614	0.8534075836	0.4717405449
615	0.8534173822	0.4717271807
616	0.8534276702	0.4717129993
617	0.8534375457	0.4716994997
618	0.8534469038	0.4716861866
619	0.8534569034	0.471672981
620	0.853465183	0.4716621346
621	0.8534744705	0.4716498895
622	0.853484573	0.4716356036
623	0.8534964903	0.4716201312
624	0.8535066996	0.4716067549
625	0.8535136009	0.4715965118
626	0.8535240966	0.4715819827
627	0.8535341856	0.4715684363
628	0.8535427514	0.4715571125
629	0.8535538512	0.4715422655
630	0.8535635105	0.4715298654
631	0.8535703661	0.4715194284
632	0.8535805055	0.4715050648
633	0.8535897146	0.471492907
634	0.8535996472	0.4714798297
635	0.8536077424	0.4714684989
636	0.8536167131	0.4714567115
637	0.8536270041	0.471442834
638	0.85363718	0.4714292131
639	0.8536459287	0.4714171395
640	0.8536555986	0.4713949873
641	0.8536654599	0.4713811015
642	0.8536729609	0.4713697301
643	0.8536819762	0.4713573501
644	0.8536905188	0.471345639
645	0.8537006589	0.4713311699
646	0.8537114889	0.4713166707
647	0.8537210487	0.4713044055
648	0.8537301684	0.4712920415
649	0.8537391317	0.4712795764
650	0.8537476424	0.4712676403
651	0.8537559412	0.4712560963
652	0.8537637584	0.4712452083
653	0.8537750842	0.4712301421
654	0.8537859402	0.4712161051
655	0.8537963145	0.4712018134
656	0.8538043951	0.4711907948
657	0.8538136977	0.471178245
658	0.8538235153	0.4711649944
659	0.8538336754	0.471151537
660	0.8538438225	0.4711380742
661	0.8538528821	0.4711249659
662	0.8538627502	0.4711113444
663	0.8538730299	0.4710977388
664	0.853882107	0.4710855636
665	0.8538916638	0.4710727307
666	0.8539016089	0.4710588672
667	0.8539039726	0.4710343036
668	0.8539125332	0.4710226765
669	0.8539217328	0.4710099906
670	0.8539303659	0.4709956582
671	0.8539363307	0.4709863054
672	0.8539452176	0.4709744452
673	0.8539525553	0.4709639681
674	0.8539626044	0.4709504838
675	0.8539710287	0.4709388216
676	0.8539804183	0.47092508
677	0.8539902392	0.4709111153
678	0.8539991599	0.4708988068
679	0.8540061302	0.470888703
680	0.8540165668	0.4708744564
681	0.8540263384	0.4708611633
682	0.8540342158	0.4708505923
683	0.8540427851	0.4708399053
684	0.8540537609	0.4708253552
685	0.8540626897	0.4708130622
686	0.8540724436	0.470799843
687	0.8540822356	0.4707874544
688	0.8540917029	0.4707754261
689	0.8541008997	0.4707631534
690	0.8541094958	0.4707514502
691	0.8541190331	0.4707378114
692	0.85412814	0.4707256295
693	0.8541356918	0.4707160145
694	0.8541455505	0.4707029659
695	0.8541549405	0.4706900814
696	0.8541646455	0.4706769058
697	0.8541722073	0.4706604901
698	0.8541819375	0.4706484485
699	0.8541913188	0.4706361584
700	0.8542005349	0.4706244499
701	0.8542104099	0.4706109206
