iter	AUC	CrossEntropy
505	0.7396160816	0.6128126039
506	0.7396392319	0.6127888898
507	0.7396657489	0.6127658787
508	0.739682506	0.6127424698
509	0.739698727	0.6127193706
510	0.7397226053	0.6126965188
511	0.7397492793	0.6126720946
512	0.7397809907	0.6126478512
513	0.7398001456	0.6126233364
514	0.7398144814	0.6125985841
515	0.7398379729	0.6125749912
516	0.739849861	0.6125520112
517	0.7398775258	0.6125291411
518	0.7398969578	0.6125057557
519	0.7399221579	0.6124828911
520	0.7399412424	0.612460042
521	0.7399642547	0.6124366863
522	0.7399819988	0.6124123133
523	0.7400064999	0.6123884875
524	0.7400209553	0.6123632582
525	0.7400517976	0.612340966
526	0.7400819736	0.6123167848
527	0.7401054981	0.6122937135
528	0.7401285313	0.6122708571
529	0.7401503351	0.6122487406
530	0.7401754541	0.6122259099
531	0.7401984382	0.6122038932
532	0.7402222135	0.6121823397
533	0.7402364993	0.6121602631
534	0.7402537393	0.6121379213
535	0.7402817045	0.6121163957
536	0.7403072746	0.6120945334
537	0.7403232671	0.6120720006
538	0.7403466209	0.6120508965
539	0.7403578903	0.6120273565
540	0.740390233	0.6120034638
541	0.7404105559	0.6119819391
542	0.7404327298	0.6119620083
543	0.7404579499	0.6119405783
544	0.7404728974	0.6119185899
545	0.7404864251	0.6118962731
546	0.740511147	0.6118750393
547	0.7405261662	0.6118521296
548	0.74054085	0.611830296
549	0.7405521981	0.6118082003
550	0.7405531244	0.6117835668
551	0.7405797874	0.6117617172
552	0.7406050074	0.6117410919
553	0.7406307216	0.6117202003
554	0.7406554804	0.6116998111
555	0.7406808373	0.611678548
556	0.7407033455	0.6116579155
557	0.7407259317	0.6116358234
558	0.7407492454	0.6116145597
559	0.7407724726	0.6115922569
560	0.7407884858	0.6115715019
561	0.7408104072	0.6115517579
562	0.740825899	0.6115283933
563	0.7408522769	0.6115067677
564	0.740871893	0.6114866221
565	0.740897511	0.6114665591
566	0.7409115378	0.6114472021
567	0.7409172177	0.6114268602
568	0.7409403762	0.6114074816
569	0.7409639644	0.6113863935
570	0.7409830403	0.6113647483
571	0.7409883807	0.6113426799
572	0.7410061287	0.6113225737
573	0.7410144206	0.6113013869
574	0.7410384645	0.6112798889
575	0.7410656736	0.6112587577
576	0.7410890368	0.6112386285
577	0.7410994773	0.6112193387
578	0.7411144246	0.6111996889
579	0.7411371596	0.6111788315
580	0.7411548427	0.6111585276
581	0.7411730633	0.6111397113
582	0.7411967611	0.6111204649
583	0.7412210661	0.6111014211
584	0.7412447918	0.6110819013
585	0.7412647866	0.6110633573
586	0.7412871301	0.6110435253
587	0.7413086252	0.6110234001
588	0.7413234857	0.6110044345
589	0.7413424106	0.6109836495
590	0.7413400469	0.6109619275
591	0.7413575235	0.6109434061
592	0.7413692074	0.6109249251
593	0.7413911104	0.6109057223
594	0.7414144662	0.6108862781
595	0.7414287694	0.6108663988
596	0.7414344453	0.6108484231
597	0.7414554786	0.6108294614
598	0.7414685582	0.6108077301
599	0.7414909158	0.6107885408
600	0.7414964376	0.6107691958
601	0.7415088781	0.6107498051
602	0.7415246717	0.6107323674
603	0.7415415308	0.6107135302
604	0.7415620472	0.6106957896
605	0.7415774259	0.6106768209
606	0.7415777029	0.6106558111
607	0.741597057	0.6106363402
608	0.7416115091	0.6106186737
609	0.7416202219	0.6105995533
610	0.7416421477	0.6105809993
611	0.7416558189	0.6105630135
612	0.7416455151	0.6105393845
613	0.7416672642	0.6105205812
614	0.7416868982	0.6105029581
615	0.7416995461	0.6104819942
616	0.7417214027	0.6104647427
617	0.7417360842	0.6104473332
618	0.741738923	0.6104277793
619	0.7417598839	0.6104095442
620	0.7417794306	0.6103921011
621	0.7417991837	0.6103747878
622	0.7418183098	0.6103559492
623	0.7418397936	0.6103387202
624	0.7418472135	0.6103214511
625	0.7418683081	0.6103042049
626	0.7418884292	0.6102877049
627	0.7418987932	0.6102698567
628	0.7419159274	0.6102522892
629	0.7419367679	0.6102348136
630	0.7419507538	0.6102192227
631	0.7419666445	0.6102018523
632	0.7419815957	0.6101844217
633	0.7419943838	0.6101668269
634	0.7420153242	0.6101487547
635	0.7420328964	0.6101320898
636	0.7420518099	0.6101150719
637	0.7420609278	0.6100986796
638	0.7420802978	0.610082084
639	0.7420942369	0.6100647796
640	0.7421074664	0.6100480855
641	0.7421187139	0.6100317523
642	0.7421363844	0.6100151286
643	0.7421508944	0.6099984181
644	0.7421678395	0.6099803783
645	0.7421868292	0.6099643291
646	0.7422030082	0.6099486966
647	0.7422104667	0.6099323253
648	0.7422187604	0.6099148206
649	0.7422317238	0.6098981856
650	0.7422451673	0.6098812125
651	0.7422614388	0.609865053
652	0.7422798169	0.6098489681
653	0.7422930916	0.6098317879
654	0.7423088408	0.6098156995
655	0.742314395	0.6097979562
656	0.7423284016	0.6097832938
657	0.7423434941	0.609767709
658	0.7423619889	0.6097515558
659	0.7423809591	0.6097356051
660	0.7423960528	0.6097192641
661	0.7424137297	0.6097028312
662	0.7424283929	0.6096891713
663	0.7424411976	0.609670679
664	0.742460171	0.6096553171
665	0.7424721497	0.6096414061
666	0.7424904741	0.6096256945
667	0.7425048279	0.6096101613
668	0.7425228807	0.6095954082
669	0.7425388328	0.6095808269
670	0.7425531842	0.6095640203
671	0.7425626718	0.6095476009
672	0.7425763583	0.609530518
673	0.7425960218	0.6095141539
674	0.7426069801	0.6094991906
675	0.7426223558	0.609483386
676	0.7426414826	0.6094676435
677	0.7426549364	0.6094538681
678	0.7426695236	0.6094389623
679	0.7426837018	0.6094246876
680	0.742700867	0.6094108025
681	0.7427092925	0.6093942721
682	0.7427249398	0.609379874
683	0.7427402371	0.6093653133
684	0.742752205	0.609348855
685	0.7427620991	0.6093319539
686	0.742774455	0.6093182331
687	0.7427848936	0.6093025784
688	0.7427959336	0.6092879925
689	0.7428115408	0.6092730017
690	0.7428267356	0.6092565114
691	0.7428433232	0.6092414489
692	0.7428456441	0.6092255691
693	0.7428579131	0.6092099462
694	0.7428750786	0.6091946149
695	0.7428904578	0.6091790933
696	0.7429086413	0.6091637889
697	0.7429232213	0.6091499496
698	0.7429346796	0.6091355837
699	0.742945418	0.6091214918
700	0.7429584189	0.6091085985
701	0.742970543	0.6090935974
702	0.7429880761	0.6090792225
703	0.7429993907	0.6090647828
704	0.7430104303	0.6090499456
705	0.7430212328	0.6090361054
706	0.7430333736	0.6090226044
707	0.7430477521	0.6090089597
708	0.7430602945	0.6089949897
709	0.7430716913	0.6089804812
710	0.7430878364	0.6089651985
711	0.7430989481	0.6089507757
712	0.7431071124	0.6089357376
713	0.7431205306	0.6089212307
714	0.7431354938	0.608907561
715	0.7431486824	0.6088958656
716	0.743161018	0.6088818775
717	0.7431714754	0.6088683967
718	0.7431847765	0.6088549044
719	0.7431990463	0.6088394856
720	0.7432141368	0.6088252625
721	0.743229585	0.6088119199
722	0.7432321873	0.6087965139
723	0.743248315	0.6087834048
724	0.7432631785	0.6087695969
725	0.7432749778	0.6087556162
726	0.7432866451	0.6087423061
727	0.7432943062	0.6087298812
728	0.74330747	0.6087171749
729	0.7433192931	0.6087027666
730	0.7433329402	0.6086886223
731	0.7433475977	0.6086752021
732	0.7433620054	0.6086620378
733	0.7433742896	0.608648579
734	0.7433849525	0.6086358938
735	0.7433927937	0.6086234587
736	0.7434060326	0.6086095731
737	0.7434185088	0.6085967019
738	0.7434297146	0.6085827379
739	0.7434444789	0.6085693675
740	0.7434568137	0.6085558933
741	0.7434711059	0.6085423544
742	0.743484277	0.6085279115
743	0.7434988256	0.6085156338
744	0.7435103198	0.6085034585
745	0.7435240229	0.6084894098
746	0.7435389971	0.6084773886
747	0.7435466667	0.6084628721
748	0.7435514877	0.6084482
749	0.7435648315	0.6084347316
750	0.7435752235	0.6084220044
751	0.7435856041	0.6084104402
752	0.743599639	0.6083966284
753	0.7436143997	0.608384216
754	0.7436313255	0.6083701778
755	0.7436459784	0.6083574959
756	0.7436574838	0.6083443074
757	0.7436642052	0.6083304671
758	0.7436757045	0.6083176239
759	0.7436896935	0.6083039169
760	0.7437015741	0.6082920021
761	0.7437085199	0.6082794243
762	0.7437222962	0.608266427
763	0.7437341676	0.6082546435
764	0.7437449459	0.6082426246
765	0.7437555402	0.6082299715
766	0.7437679259	0.6082164544
767	0.7437809727	0.6082034103
768	0.7437969627	0.6081899362
769	0.7438071499	0.608178003
770	0.743816418	0.6081663932
771	0.7438271551	0.6081530534
772	0.7438330097	0.6081401725
773	0.7438461055	0.6081274641
774	0.7438577702	0.6081149262
775	0.7438700858	0.6081020769
776	0.7438866733	0.6080880794
777	0.7438977473	0.6080763416
778	0.7439126503	0.6080640806
779	0.7439156554	0.608049
780	0.7439283724	0.6080365913
781	0.7439438923	0.6080230461
782	0.7439545937	0.608010193
783	0.7439656741	0.6079988449
784	0.7439761156	0.6079885153
785	0.7439898742	0.6079764465
786	0.744001203	0.6079642808
787	0.7440128981	0.6079531574
788	0.7440229599	0.6079413522
789	0.7440334636	0.6079287485
790	0.7440457212	0.6079163675
791	0.7440569195	0.6079048133
792	0.7440689869	0.6078928949
793	0.7440828566	0.6078816468
794	0.744095636	0.6078699201
795	0.7441103325	0.6078581372
796	0.7441203587	0.6078458079
797	0.7441331852	0.6078336514
798	0.7441400974	0.6078201177
799	0.744151585	0.6078093849
800	0.744159144	0.6077967075
801	0.7441717681	0.6077838614
802	0.744180271	0.6077708488
803	0.744191722	0.6077598848
804	0.7442033372	0.6077476836
805	0.7442145572	0.6077365136
806	0.7442265871	0.6077246302
807	0.7442398975	0.607712142
808	0.7442480014	0.6077012272
809	0.7442563817	0.6076890257
810	0.7442695207	0.6076773888
811	0.7442795951	0.6076667068
812	0.7442922522	0.6076546088
813	0.7443057652	0.6076426195
814	0.7443153034	0.6076308867
815	0.7443267996	0.6076196096
816	0.7443398294	0.6076073714
817	0.7443485091	0.6075972075
818	0.7443548561	0.6075856427
819	0.7443656051	0.6075747515
820	0.7443770236	0.6075631733
821	0.7443840563	0.6075510206
822	0.7443935671	0.6075388394
823	0.7444028542	0.6075271467
824	0.7444123315	0.6075163654
825	0.7444239721	0.607505494
826	0.7444324243	0.6074947346
827	0.7444447036	0.6074829874
828	0.7444558812	0.6074723303
829	0.7444660694	0.6074613772
830	0.7444746698	0.6074508438
831	0.7444862304	0.6074382539
832	0.7444973548	0.607427029
833	0.7445091625	0.6074161657
834	0.7445196008	0.607405115
835	0.7445267703	0.6073936935
836	0.7445315029	0.6073796992
837	0.744542656	0.6073680763
838	0.7445518511	0.6073561915
839	0.7445572368	0.6073445421
840	0.7445694119	0.6073334609
841	0.7445807972	0.6073231781
842	0.7445921397	0.6073113342
843	0.7446006644	0.6073021379
844	0.7446129764	0.6072910694
845	0.7446245547	0.6072802733
846	0.7446326841	0.6072688132
847	0.744642395	0.607257873
848	0.7446544458	0.6072458369
849	0.744669507	0.607232902
850	0.7446817288	0.6072228321
851	0.7446886622	0.6072115336
852	0.7446974325	0.6072017048
853	0.7447079415	0.6071925304
854	0.7447186404	0.6071817519
855	0.7447283823	0.6071716463
856	0.7447377261	0.6071599318
857	0.7447416101	0.6071476411
858	0.7447525949	0.6071373258
859	0.7447658702	0.607126187
860	0.7447765305	0.6071143192
861	0.7447876484	0.6071030715
862	0.7447956606	0.6070911909
863	0.744807063	0.6070802844
864	0.7448169624	0.6070691337
865	0.7448287314	0.6070587702
866	0.7448396182	0.6070483552
867	0.7448468347	0.6070361991
868	0.7448589327	0.6070258145
869	0.7448708682	0.6070159266
870	0.7448815278	0.6070054542
871	0.7448917265	0.6069949343
872	0.7449020504	0.6069847933
873	0.7449106453	0.6069741445
874	0.7449194874	0.6069643536
875	0.7449276235	0.6069533101
876	0.7449395808	0.6069429233
877	0.7449501119	0.6069314043
878	0.7449603765	0.6069227023
879	0.7449708323	0.6069119749
880	0.744981632	0.6069018653
