iter	AUC	CrossEntropy
142	0.7178881863	0.6335208572
143	0.7181374045	0.6333818596
144	0.7182403208	0.6332415868
145	0.7183206164	0.6331119342
146	0.7184589171	0.6329768046
147	0.7185760172	0.6328410273
148	0.7187763431	0.6327001407
149	0.7190071915	0.6325677817
150	0.7190815434	0.6324368543
151	0.7192241823	0.632301333
152	0.7193300445	0.6321687791
153	0.7194758498	0.6320399268
154	0.7196213165	0.6319129234
155	0.7197842581	0.631794213
156	0.7199910218	0.631675369
157	0.7201552333	0.6315549037
158	0.7203673782	0.63143356
159	0.7204291058	0.6313078099
160	0.7206452196	0.631187681
161	0.7207464906	0.6310648566
162	0.7209303189	0.6309432794
163	0.7210754607	0.630826801
164	0.7211684356	0.6307081032
165	0.7213198082	0.6305859819
166	0.721374181	0.6304745363
167	0.721520843	0.6303612838
168	0.7216551804	0.6302476092
169	0.7217723234	0.6301346374
170	0.7219214227	0.6300208041
171	0.722018182	0.6299107072
172	0.7221843863	0.62980016
173	0.7222675536	0.6296890585
174	0.722394083	0.6295801327
175	0.7225663644	0.629471909
176	0.7227016765	0.6293674367
177	0.722839514	0.6292704214
178	0.7229176031	0.629161258
179	0.7230397385	0.629052637
180	0.723210281	0.6289477875
181	0.7233403523	0.6288455395
182	0.7234553824	0.6287435655
183	0.7235639816	0.6286451583
184	0.7237069004	0.6285433322
185	0.7239051104	0.6284401629
186	0.7240252142	0.6283381576
187	0.7241667198	0.6282385677
188	0.7243342761	0.6281372765
189	0.7244048924	0.628041018
190	0.7245478124	0.6279429173
191	0.7246271557	0.6278447386
192	0.7247939333	0.6277463531
193	0.7249483116	0.6276553748
194	0.7250328789	0.6275630666
195	0.7251217755	0.6274642054
196	0.7251886384	0.6273713873
197	0.7253636669	0.6272729723
198	0.7254913653	0.6271787155
199	0.7256086971	0.6270890306
200	0.7256834732	0.6269931617
201	0.7257973783	0.6269035416
202	0.7259476321	0.6268115593
203	0.7260096032	0.6267172695
204	0.7261389875	0.626630864
205	0.7262467297	0.6265426131
206	0.7263628862	0.6264580784
207	0.7264417586	0.6263703048
208	0.7265952061	0.6262816849
209	0.7266198947	0.6261896089
210	0.7267079345	0.6261027661
211	0.7267783885	0.6260200028
212	0.72691106	0.6259359462
213	0.7269985536	0.6258487565
214	0.7270467533	0.6257652892
215	0.7271154209	0.6256807962
216	0.7272340056	0.6255938029
217	0.727318068	0.6255138839
218	0.7274216917	0.6254302326
219	0.7275182589	0.6253471394
220	0.7276088158	0.6252606348
221	0.7276619302	0.6251758837
222	0.7277389185	0.6250990664
223	0.7278055953	0.6250180604
224	0.7278516362	0.6249332908
225	0.7279368703	0.6248500883
226	0.7280137029	0.6247662329
227	0.7281056861	0.6246872843
228	0.7281624202	0.6246079388
229	0.7282742271	0.6245307407
230	0.728336557	0.6244550106
231	0.728429838	0.6243789427
232	0.728521873	0.6243014357
233	0.7286006654	0.6242313648
234	0.7287021591	0.6241549589
235	0.7287628517	0.6240813713
236	0.7288228369	0.6240092409
237	0.7288787984	0.623936205
238	0.7289721578	0.6238656004
239	0.7290667189	0.6237916654
240	0.7291828729	0.6237157473
241	0.7292251844	0.623641454
242	0.7292869348	0.6235656278
243	0.7293676572	0.6234935775
244	0.7294813313	0.6234207283
245	0.7295286349	0.6233478662
246	0.7295492133	0.6232774801
247	0.7295850388	0.6232071902
248	0.729647876	0.6231395958
249	0.7297067669	0.6230668521
250	0.729776514	0.6230019403
251	0.7298703554	0.6229350481
252	0.7299162638	0.6228683671
253	0.7299744988	0.6227969274
254	0.7300550257	0.622732407
255	0.7301623193	0.6226654104
256	0.7302581904	0.6225989101
257	0.7303658754	0.6225351126
258	0.7304519924	0.6224667126
259	0.7305026148	0.6224056535
260	0.7305768827	0.6223369281
261	0.7306741875	0.622273292
262	0.7307475547	0.6222072121
263	0.7308292663	0.6221424054
264	0.7309142597	0.6220780999
265	0.7309613004	0.6220129183
266	0.7310637567	0.6219539715
267	0.7311170658	0.6218961781
268	0.7312017098	0.6218378079
269	0.7312732162	0.6217717516
270	0.731354778	0.6217126986
271	0.7314279431	0.6216514403
272	0.7315214766	0.621587229
273	0.7315347675	0.6215243858
274	0.7316050529	0.6214635099
275	0.7316735692	0.6214032347
276	0.7317400997	0.6213437646
277	0.7318123637	0.6212847779
278	0.7319005071	0.6212281465
279	0.731990724	0.6211683235
280	0.7320255951	0.62111236
281	0.732060342	0.6210522532
282	0.7321621742	0.6209939147
283	0.7321834007	0.6209339264
