iter	Passed	Remaining
0	160	401648
1	271	338656
2	369	307583
3	466	291089
4	563	281396
5	663	275653
6	767	273230
7	867	270288
8	974	269823
9	1072	266970
10	1317	298043
11	1424	295431
12	1527	292267
13	1629	289403
14	1733	287242
15	1838	285399
16	1949	284784
17	2051	282852
18	2151	280987
19	2267	281207
20	2407	284175
21	2528	284847
22	2639	284278
23	2748	283512
24	2865	283702
25	2964	282127
26	3063	280556
27	3160	278999
28	3257	277567
29	3425	281991
30	3529	281099
31	3627	279750
32	3722	278260
33	3835	278218
34	3937	277319
35	4043	276776
36	4134	275229
37	4227	273924
38	4321	272688
39	4423	272035
40	4582	274827
41	4684	274135
42	4780	273175
43	4878	272291
44	4966	270929
45	5054	269648
46	5147	268678
47	5236	267511
48	5331	266676
49	5427	265950
50	5515	264864
51	5685	267643
52	5805	268015
53	5909	267687
54	6003	266867
55	6091	265861
56	6182	264983
57	6268	263910
58	6368	263480
59	6457	262613
60	6544	261655
61	6631	260783
62	6865	265577
63	6963	265029
64	7048	264041
65	7136	263192
66	7223	262293
67	7320	261818
68	7418	261371
69	7510	260724
70	7602	260074
71	7691	259362
72	7785	258835
73	7948	260572
74	8049	260256
75	8144	259752
76	8230	259002
77	8324	258491
78	8418	258003
79	8509	257419
80	8600	256860
81	8702	256619
82	8798	256227
83	8894	255831
84	9027	256483
85	9130	256277
86	9220	255732
87	9320	255477
88	9417	255117
89	9512	254733
90	9621	254697
91	9726	254575
92	9827	254350
93	9940	254425
94	10110	255965
95	10230	256188
96	10334	256024
97	10435	255770
98	10532	255447
99	10622	254950
100	10725	254746
101	10830	254633
102	10931	254387
103	11022	253952
104	11199	255451
105	11308	255393
106	11402	255010
107	11505	254836
108	11593	254305
109	11683	253850
110	11778	253508
111	11872	253138
112	11958	252616
113	12052	252261
114	12147	251933
115	12386	254569
116	12478	254146
117	12574	253838
118	12671	253541
119	12770	253290
120	12864	252938
121	12955	252519
122	13046	252126
123	13140	251794
124	13229	251353
125	13320	250971
126	13487	252022
127	13581	251680
128	13667	251199
129	13761	250885
130	13857	250603
131	13951	250273
132	14038	249851
133	14125	249406
134	14208	248920
135	14297	248523
136	14391	248231
137	14550	249049
138	14653	248906
139	14760	248819
140	14854	248528
141	14943	248140
142	15031	247748
143	15125	247470
144	15207	246998
145	15304	246754
146	15394	246422
147	15488	246136
148	15646	246883
149	15756	246845
150	15863	246771
151	15960	246548
152	16049	246197
153	16143	245919
154	16239	245680
155	16342	245563
156	16443	245392
157	16541	245195
158	16640	244996
159	16895	247099
160	17012	247156
161	17114	246992
162	17218	246870
163	17318	246688
164	17419	246506
165	17516	246280
166	17615	246084
167	17711	245852
168	17828	245899
169	17984	246490
170	18093	246433
171	18182	246094
172	18282	245921
173	18377	245667
174	18465	245321
175	18559	245066
176	18645	244715
177	18745	244539
178	18840	244296
179	18938	244090
180	19093	244632
181	19181	244304
182	19281	244130
183	19383	243981
184	19489	243884
185	19588	243698
186	19692	243577
187	19795	243447
188	19882	243111
189	19973	242839
190	20133	243397
191	20228	243166
192	20325	242953
193	20415	242669
194	20507	242412
195	20608	242252
196	20704	242038
197	20807	241909
198	20895	241615
199	20982	241297
200	21082	241137
201	21238	241618
202	21343	241505
203	21432	241223
204	21522	240951
205	21613	240688
206	21718	240577
207	21811	240348
208	21901	240081
209	21990	239805
210	22079	239520
211	22167	239246
212	22340	239868
213	22446	239781
214	22545	239606
215	22631	239302
