iter	Passed	Remaining
0	12	447775
1	24	427027
2	35	419595
3	48	423205
4	55	387969
5	68	396973
6	80	400309
7	82	362806
8	89	349897
9	101	355302
10	113	361977
11	125	365328
12	128	344794
13	140	350578
14	153	357828
15	161	352952
16	173	357793
17	187	365277
18	201	370150
19	217	381103
20	230	383677
21	242	385879
22	255	389080
23	268	391787
24	281	393337
25	293	395067
26	306	397265
27	320	400149
28	334	402910
29	349	407584
30	362	408885
31	364	398434
32	379	401661
33	391	402382
34	403	402881
35	414	402925
36	426	403454
37	438	403256
38	444	398667
39	457	399435
40	464	395709
41	479	398832
42	491	399478
43	505	401443
44	516	401179
45	523	397956
46	536	398622
47	540	393720
48	543	387588
49	555	388098
50	567	388558
51	579	389133
52	591	389815
53	603	390530
54	615	390993
55	627	391801
56	923	566071
57	1188	716083
58	1201	711590
59	1214	706970
60	1227	702849
61	1242	700237
62	1258	697923
63	1263	689531
64	1277	686744
65	1290	682984
66	1303	679496
67	1310	672989
68	1322	669700
69	1335	666180
70	1342	660411
71	1354	657205
72	1367	654074
73	1379	651155
74	1392	648503
75	1405	646010
76	1408	638888
77	1420	636128
78	1433	633647
79	1436	626952
80	1449	624732
81	1461	622534
82	1473	620013
83	1486	617838
84	1499	615857
85	1512	614196
86	1525	612290
87	1538	610549
88	1552	608909
89	1565	607203
90	1578	605626
91	1586	601891
92	1599	600207
93	1610	598142
94	1623	596649
95	1636	594983
96	1649	593431
97	1662	592006
98	1675	590621
99	1680	586396
100	1693	585211
101	1708	584523
102	1722	583572
103	1736	582629
104	1749	581485
105	1756	578304
106	1769	576981
107	1782	575814
108	1795	574669
109	1799	570822
110	1811	569442
111	1823	568161
112	1826	563936
113	1838	562738
114	1852	561811
115	1863	560524
116	1875	559189
117	1887	558091
118	1890	554196
119	1902	553084
120	1914	551938
121	1921	549380
122	1933	548248
123	1945	547074
124	1957	546012
125	1970	545285
126	1983	544634
127	1986	541191
128	2000	540662
129	2013	540138
130	2026	539395
131	2039	538647
132	2051	537877
133	2064	537206
134	2077	536523
135	2090	535915
136	2103	535313
137	2115	534537
138	2128	533851
139	2141	533257
140	2154	532583
141	2167	532083
142	2550	621753
143	2822	683102
144	2838	682357
145	2853	681257
146	2866	679670
147	2882	678729
148	2893	676903
149	2906	675281
150	2919	673708
151	2931	672147
152	2944	670584
153	2955	668788
154	2967	667017
155	2969	663308
156	2976	660580
157	2988	658979
158	2999	657367
159	3012	656023
160	3016	652812
161	3028	651342
162	3040	649866
163	3052	648359
164	3064	646903
165	3076	645602
166	3081	642758
167	3089	640578
168	3103	639627
169	3116	638571
170	3130	637647
171	3143	636550
172	3148	633758
173	3160	632661
174	3175	631886
175	3189	630994
176	3203	630304
177	3218	629632
178	3232	628724
179	3240	626809
180	3252	625700
181	3268	625362
182	3282	624588
183	3290	622701
184	3304	621940
185	3319	621269
186	3332	620466
187	3340	618589
188	3354	617810
189	3367	617023
190	3381	616179
191	3385	613711
192	3398	612886
193	3412	612311
194	3426	611514
195	3433	609711
196	3447	608987
197	3459	608090
198	3472	607292
199	3486	606572
200	3490	604255
201	3502	603325
202	3509	601547
203	3521	600676
204	3533	599751
205	3548	599425
206	3560	598399
207	3571	597359
208	3582	596330
209	3593	595307
210	3605	594385
211	3616	593527
212	3629	592717
213	3640	591754
214	3652	590965
215	3664	590145
216	3676	589322
217	3688	588461
218	3700	587654
219	3712	586966
220	3724	586113
221	3735	585249
222	3747	584444
223	3759	583586
224	3770	582679
225	3782	581961
226	3793	581111
227	4091	624064
228	4351	660729
229	4364	659856
230	4377	658853
231	4387	657465
232	4399	656538
233	4412	655621
234	4425	654677
235	4438	653795
236	4442	651598
237	4454	650653
238	4459	648644
239	4472	647746
240	4484	646819
241	4498	646084
242	4510	645196
243	4523	644299
244	4535	643419
245	4549	642783
246	4563	642030
247	4576	641241
248	4588	640333
249	4600	639497
250	4613	638660
251	4627	638073
252	4632	636167
253	4644	635369
254	4657	634623
255	4671	633986
256	4684	633226
257	4697	632496
258	4714	632425
259	4727	631686
260	4739	630862
261	4752	630168
262	4764	629354
263	4786	629792
264	4800	629187
265	4811	628341
266	4825	627755
267	4837	626984
268	4850	626236
269	4863	625533
270	4874	624709
271	4886	623950
272	4889	622024
273	4902	621329
274	4915	620755
275	4929	620185
276	4943	619674
277	4956	619114
278	4969	618447
279	4982	617835
280	4989	616452
281	5002	615841
282	5015	615225
283	5026	614446
284	5038	613756
285	5050	613021
286	5062	612327
287	5074	611584
288	5080	610246
289	5084	608604
290	5096	607873
291	5108	607191
292	5120	606510
293	5132	605869
294	5144	605274
295	5149	603720
296	5161	603060
297	5173	602411
298	5184	601726
299	5196	601033
300	5208	600487
301	5221	599872
302	5233	599341
303	5240	598110
304	5252	597512
305	5264	596872
306	5276	596304
307	5290	595955
308	5305	595650
309	5317	595080
310	5361	598073
311	5695	633194
312	5908	654779
313	5921	654160
314	5926	652578
315	5938	651811
316	5945	650486
317	5958	649852
318	5965	648549
319	5977	647840
320	5990	647189
321	6003	646530
322	6015	645776
323	6027	645084
324	6039	644369
325	6051	643673
326	6063	642890
327	6075	642216
328	6088	641658
329	6100	640940
330	6113	640369
331	6126	639728
332	6139	639170
333	6152	638547
334	6164	637924
335	6180	637598
336	6193	637061
337	6207	636605
338	6220	636060
339	6228	634908
340	6241	634421
341	6254	633786
342	6266	633192
343	6279	632651
344	6293	632184
345	6306	631603
346	6319	631073
347	6331	630439
348	6343	629826
349	6348	628469
350	6360	627920
351	6375	627562
352	6388	626992
353	6399	626341
354	6412	625778
355	6425	625328
356	6437	624706
357	6441	623336
358	6454	622817
359	6467	622273
360	6479	621764
361	6491	621149
362	6503	620523
363	6523	620715
364	6535	620149
365	6547	619596
366	6559	618983
367	6571	618410
368	6583	617872
369	6595	617349
370	6608	616840
371	6620	616280
372	6632	615693
373	6643	615114
374	6647	613758
375	6659	613231
376	6671	612694
377	6683	612139
378	6695	611589
379	6699	610343
380	6703	609078
381	6714	608512
382	6726	607969
383	6738	607442
384	6745	606466
385	6752	605508
386	6764	605047
387	6777	604567
388	6790	604220
389	6803	603811
390	6816	603335
391	6828	602890
392	6842	602561
393	6857	602295
394	6869	601860
395	6873	600619
396	6887	600321
397	6930	602567
398	7230	627040
399	7476	646726
400	7489	646213
401	7501	645616
402	7513	645001
403	7525	644468
404	7532	643443
405	7545	642930
406	7558	642406
407	7570	641866
408	7583	641381
409	7597	640979
410	7609	640392
411	7621	639829
412	7633	639243
413	7645	638748
414	7657	638166
415	7669	637585
416	7680	636997
417	7692	636444
418	7704	635904
419	7718	635485
420	7725	634574
421	7738	634047
422	7752	633712
423	7765	633223
424	7778	632828
425	7792	632464
426	7805	631966
427	7817	631499
428	7829	630964
429	7842	630469
430	7854	629987
431	7866	629433
432	7870	628303
433	7883	627906
434	7890	626982
435	7903	626534
436	7906	625299
437	7910	624201
438	7921	623651
439	7928	622719
440	7939	622205
441	7951	621710
442	7963	621186
443	7975	620737
444	7987	620227
445	7991	619134
446	8003	618687
447	8015	618201
448	8022	617324
449	8029	616466
450	8040	615937
451	8051	615430
452	8063	614921
453	8074	614428
454	8077	613258
455	8088	612755
456	8101	612357
457	8113	611908
458	8125	611439
459	8131	610574
460	8143	610101
461	8154	609595
462	8165	609101
463	8176	608613
464	8188	608122
465	8199	607671
466	8210	607167
467	8222	606736
468	8225	605613
469	8236	605124
470	8248	604668
471	8260	604251
472	8271	603801
473	8283	603364
474	8297	603073
475	8309	602681
476	8321	602269
477	8333	601852
478	8344	601393
479	8356	600995
480	8369	600612
481	8381	600204
482	8385	599233
483	8396	598787
