iter	MultiRMSE
0	458.8181764
1	458.6036677
2	458.2622244
3	458.1014513
4	457.9955181
5	457.717387
6	457.5677393
7	457.4408245
8	457.2988055
9	457.1464413
10	456.9057707
11	456.7759536
12	456.7186319
13	456.4357336
14	456.2547324
15	456.066679
16	455.926494
17	455.7329031
18	455.5784917
19	455.4369774
20	455.1967859
21	454.993745
22	454.8399809
23	454.5456815
24	454.3565259
25	454.1038896
26	453.9012697
27	453.6779327
28	453.4667823
29	453.244712
30	453.0355356
31	452.9324408
32	452.7317161
33	452.587593
34	452.3612115
35	452.2377412
36	452.093104
37	451.8935098
38	451.7735738
39	451.5732726
40	451.4667184
41	451.2548214
42	451.1422642
43	450.9317198
44	450.7181513
45	450.5635423
46	450.4360067
47	450.3604964
48	450.2063603
49	449.988854
50	449.8483908
51	449.6725897
52	449.4700736
53	449.2469332
54	449.0606511
55	448.8220154
56	448.5992954
57	448.3905952
58	448.2018766
59	448.0383307
60	447.8739447
61	447.7015704
62	447.5148822
63	447.3981388
64	447.2713
65	447.011454
66	446.827571
67	446.6214893
68	446.4810383
69	446.2830715
70	446.1711539
71	445.9512327
72	445.7639951
73	445.6194388
74	445.4723996
75	445.2894769
76	445.1864618
77	444.9877907
78	444.798392
79	444.7011991
80	444.3868714
81	444.2237723
82	444.0413199
83	443.888774
84	443.7235718
85	443.5823214
86	443.4178356
87	443.1598691
88	443.0207551
89	442.7217176
90	442.559291
91	442.3647605
92	442.1754992
93	441.9793125
94	441.7294005
95	441.5876752
96	441.4032001
97	441.0975376
98	440.9604895
99	440.7956093
100	440.5685795
101	440.3591909
102	440.2129459
103	440.0888835
104	439.9463991
105	439.7760596
106	439.5728163
107	439.4201928
108	439.2514973
109	439.157972
110	438.9825614
111	438.7948074
112	438.6996519
113	438.4970112
114	438.294293
115	438.1067754
116	437.958763
117	437.7914918
118	437.7092687
119	437.4459999
120	437.293041
121	437.211075
122	437.0348032
123	436.9142152
124	436.69659
125	436.5022627
126	436.3401546
127	436.2816616
128	436.1683562
129	436.0182575
130	435.7602991
131	435.4874767
132	435.3387626
133	435.0860233
134	434.8039354
135	434.6950387
136	434.4854981
137	434.3691642
138	434.2566408
139	434.1163229
140	433.9837694
141	433.8492698
142	433.6695674
143	433.4908288
144	433.3614032
145	433.2249569
146	433.0689048
147	432.8207428
148	432.6710476
149	432.5320342
150	432.2886763
151	432.1021134
152	431.9400062
153	431.7445207
154	431.5955985
155	431.4976383
156	431.2867439
157	431.1211504
158	430.9472336
159	430.6523293
160	430.5313563
161	430.3480383
162	430.1613889
163	430.0201354
164	429.7879996
165	429.6044924
166	429.4839093
167	429.3793706
168	429.1778524
169	429.0506482
170	428.9426273
171	428.8019952
172	428.6836701
173	428.4389005
174	428.2295561
175	427.9904932
176	427.7799779
177	427.6161272
178	427.4509496
179	427.3090358
180	427.105199
181	427.0070476
182	426.7987133
183	426.6678557
184	426.5582415
185	426.3914011
186	426.2250822
187	426.1090198
188	425.8677655
189	425.5848463
190	425.3817988
191	425.1708359
192	424.9163405
193	424.8274486
194	424.6305375
195	424.4120889
196	424.3024513
197	424.1760357
198	424.0516515
199	423.8722258
200	423.7463409
201	423.5631597
202	423.4365211
203	423.2338172
204	423.0775515
205	422.8536281
206	422.72058
207	422.5862466
208	422.4277438
209	422.2667043
210	422.1383354
211	421.9097597
212	421.6245461
213	421.4771287
214	421.3477453
215	421.1291554
216	420.9620453
217	420.8558866
218	420.6028854
219	420.4662394
220	420.2206295
221	420.0603239
222	419.8998201
223	419.6235504
224	419.5023888
225	419.3029527
