iter	Passed	Remaining
0	2	79342
1	13	235298
2	25	295215
3	36	321203
4	43	302598
5	54	320362
6	61	308984
7	72	318399
8	79	308220
9	90	317352
10	102	326587
11	105	306767
12	116	312712
13	127	318806
14	134	313387
15	145	318911
16	157	323884
17	168	327400
18	179	330024
19	186	326348
20	200	333823
21	214	340649
22	221	336469
23	225	328050
24	236	330944
25	248	334020
26	260	337280
27	271	339474
28	284	343195
29	296	345406
30	308	348542
31	315	345169
32	319	338928
33	330	340173
34	342	342048
35	354	344482
36	365	345817
37	368	339096
38	380	340671
39	391	342419
40	395	337385
41	406	338361
42	409	332622
43	420	334044
44	424	329742
45	436	331644
46	448	333367
47	459	334583
48	471	336192
49	483	337675
50	494	338779
51	506	340306
52	520	343270
53	532	344438
54	538	342444
55	549	342971
56	560	343694
57	571	344557
58	582	345165
59	594	345927
60	606	347301
61	617	348138
62	628	348741
63	635	346749
64	646	347413
65	657	347975
66	669	349112
67	681	350014
68	692	350738
69	699	348971
70	710	349759
71	722	350347
72	733	350995
73	745	351678
74	756	352238
75	767	352625
76	769	348931
77	780	349425
78	782	346090
79	790	344908
80	802	345778
81	813	346279
82	826	347615
83	837	347993
84	847	348279
85	859	348995
86	870	349413
87	881	349669
88	893	350323
89	904	350711
90	915	351122
91	926	351406
92	936	351652
93	948	352219
94	954	350679
95	1003	365010
96	1455	523745
97	1977	704359
98	2304	812447
99	2584	901999
100	3237	1118503
101	3301	1129601
102	3313	1122681
103	3325	1115982
104	3338	1109441
105	3349	1102549
106	3360	1095795
107	3370	1089080
108	3382	1082667
109	3393	1076326
110	3397	1067841
111	3400	1059384
112	3412	1053451
113	3423	1047628
114	3434	1041812
115	3445	1036090
116	3449	1028477
117	3460	1022938
118	3470	1017393
119	3482	1012230
120	3493	1006936
121	3504	1001880
122	3516	997065
123	3527	992143
124	3538	987272
125	3545	981288
126	3556	976717
127	3559	969804
128	3571	965306
129	3582	961063
130	3593	956629
131	3595	949833
132	3607	945692
133	3618	941557
134	3629	937368
135	3640	933354
136	3647	928225
137	3659	924480
138	3671	920732
139	3682	916961
140	3695	913542
141	3698	907804
142	3712	905029
143	3716	899627
144	3728	896360
145	3739	892789
146	3750	889280
147	3762	886122
148	3769	881666
149	3780	878275
150	3791	874998
151	3804	872151
152	3806	867028
153	3818	863954
154	3830	861025
155	3841	858002
156	3852	854988
157	3859	851064
158	3866	847172
159	3877	844296
160	3888	841519
161	3900	838844
162	3912	836141
163	3923	833428
164	3934	830705
165	3946	828128
166	3950	823929
167	3961	821407
168	3968	817822
169	3979	815300
170	3983	811284
171	3987	807483
172	3990	803364
173	3996	799958
174	4008	797717
175	4020	795488
176	4032	793323
177	4043	791021
178	4054	788813
179	4066	786629
180	4078	784512
181	4080	780724
182	4091	778482
183	4102	776296
184	4114	774274
185	4125	772183
186	4136	770112
187	4148	768121
188	4160	766381
189	4172	764475
190	4184	762580
191	4188	759350
192	4199	757388
193	4210	755500
194	4221	753526
195	4224	750114
