iter	MultiRMSE
329	448.9866467
330	448.9625331
331	448.8619822
332	448.8379581
333	448.722334
334	448.5904542
335	448.5489774
336	448.4660122
337	448.3492169
338	448.1126747
339	447.9387746
340	447.8419558
341	447.7947929
342	447.7419312
343	447.6821383
344	447.5935959
345	447.4543345
346	447.3641544
347	447.214425
348	447.1228049
349	447.0993066
350	447.0352509
351	446.9057953
352	446.7895009
353	446.7661251
354	446.6395122
355	446.6001178
356	446.4480452
357	446.2134744
358	446.1642254
359	446.0900103
360	446.0004285
361	445.8532635
362	445.7568259
363	445.6891336
364	445.5928754
365	445.4303187
366	445.2670471
367	445.0080218
368	444.9344012
369	444.8277461
370	444.6989232
371	444.4952973
372	444.405235
373	444.254883
374	444.1416481
375	444.0696318
376	443.975338
377	443.9241856
378	443.794853
379	443.7722412
380	443.6797074
381	443.5743878
382	443.4075869
383	443.3341241
384	443.2210607
385	443.082238
386	442.9580652
387	442.8980235
388	442.739121
389	442.7167205
390	442.6320674
391	442.3741081
392	442.2206666
393	442.1094761
394	442.0716033
395	441.870049
396	441.7829011
397	441.6151885
398	441.535338
399	441.4909885
400	441.3830247
401	441.2445432
402	441.0861986
403	440.946448
404	440.8628386
405	440.6721475
406	440.5842287
407	440.5347666
408	440.4591529
409	440.3091855
410	440.2574519
411	440.0920767
412	439.9131668
413	439.8434752
414	439.7182274
415	439.6576285
416	439.5563099
417	439.4394846
418	439.3554854
419	439.3339404
420	439.1759098
421	439.1480953
422	439.0194789
423	438.9762262
424	438.8996201
425	438.66941
426	438.5335351
427	438.4294249
428	438.3022277
429	438.2122708
430	438.1145019
431	438.0298237
432	437.9694297
433	437.8434882
434	437.7376991
435	437.6406833
436	437.5904548
437	437.5067068
438	437.3307945
439	437.2079149
440	436.9772071
441	436.9415244
442	436.835919
443	436.7356604
444	436.6702324
445	436.5248108
446	436.472375
447	436.3848946
448	436.1948613
449	436.051107
450	436.0063837
451	435.8848097
452	435.84953
453	435.7552839
454	435.6049858
455	435.517134
456	435.4341306
457	435.4075629
458	435.358505
459	435.3320386
460	435.2873342
461	435.2252461
462	435.0969142
463	435.0486991
464	434.9473292
465	434.8528059
466	434.749014
467	434.6451072
468	434.5134228
469	434.3761955
470	434.3095818
471	434.2379237
472	434.2178961
473	434.1139221
474	434.0250048
475	433.9392215
476	433.8042139
477	433.7224128
478	433.6144949
479	433.3929433
480	433.2375627
481	433.2177752
482	433.0805089
483	432.9423606
484	432.8327031
485	432.72136
486	432.582712
487	432.4841318
488	432.3711257
489	432.2651003
490	432.1726989
491	432.1531979
492	432.0798809
493	432.0326381
494	431.9770938
495	431.838904
496	431.7502405
497	431.7309124
498	431.6773468
499	431.6092396
500	431.4852204
501	431.3217394
502	431.2247746
503	431.0066673
504	430.8726444
505	430.7928654
506	430.7466756
507	430.6774743
508	430.5975026
509	430.4847927
510	430.3670497
511	430.2341656
512	430.0410884
513	429.9575213
514	429.8961232
515	429.8061607
516	429.7489008
517	429.6802519
518	429.6005708
519	429.5426622
520	429.4609843
521	429.2348667
522	429.171398
523	429.075524
524	429.023296
525	428.882322
526	428.7683537
527	428.6495191
528	428.4756358
529	428.403928
530	428.2705888
531	428.2231944
532	428.1017747
533	428.0567903
534	427.9276064
535	427.8600757
536	427.7825947
537	427.7642078
538	427.7458568
539	427.6519109
540	427.6202305
541	427.4640787
542	427.3772195
543	427.2372706
544	427.1585913
545	426.9537334
546	426.8564919
547	426.7796627
548	426.761612
549	426.6848209
550	426.5773259
551	426.5330554
552	426.4415234
553	426.3467874
554	426.2623982
555	426.1503424
556	426.0358953
557	425.9714091
558	425.8531412
559	425.7491348
560	425.6581799
561	425.5973011
562	425.5525337
563	425.4564459
564	425.3430837
565	425.2711642
566	425.1827365
567	425.0359888
568	424.8981559
569	424.8402724
570	424.7690522
571	424.6453924
572	424.6225573
573	424.5657491
574	424.4337173
575	424.366719
576	424.2437347
577	424.0700963
578	424.0563516
579	423.8167428
580	423.7994003
581	423.6862796
582	423.6610158
583	423.6038197
584	423.4566247
585	423.3421959
586	423.2465657
587	423.1627469
588	423.0607137
589	423.0180365
590	422.8070762
591	422.7238058
592	422.6262995
593	422.5696833
594	422.4885168
595	422.2592499
596	422.2422663
597	422.1360618
598	421.994171
599	421.9461562
600	421.87466
601	421.8007456
602	421.7129468
603	421.6235755
604	421.520398
605	421.4398367
606	421.4231011
607	421.3237319
608	421.2866142
609	421.2133884
610	421.1075079
611	421.0908291
612	420.959229
613	420.8434389
614	420.6595314
615	420.6429537
616	420.4840269
617	420.3963143
618	420.3070199
619	420.2237493
620	420.1467811
621	419.9600537
622	419.8667871
623	419.774472
624	419.7409266
625	419.634303
626	419.5953567
627	419.4742084
628	419.3880102
629	419.2443422
630	419.1780222
631	419.0444747
632	418.9150199
633	418.8237289
634	418.714551
635	418.5095337
636	418.4018909
637	418.3858171
638	418.3697747
639	418.315185
640	418.299204
641	418.2529288
642	418.2162014
643	418.1819028
644	418.0870184
645	418.0256071
646	417.9439815
647	417.858175
648	417.8040463
649	417.761317
650	417.6640798
651	417.5808424
652	417.5036396
653	417.3637652
654	417.2291483
655	417.0956937
656	416.9231107
657	416.7947572
658	416.7388644
659	416.6357379
660	416.5410445
661	416.4374577
662	416.3319134
663	416.2544876
664	416.2389088
665	416.098563
666	416.041791
667	415.9641904
668	415.8934864
669	415.8404479
670	415.7201878
671	415.6401555
672	415.536669
673	415.3522404
674	415.3171131
675	415.1786951
676	415.077478
677	415.007825
678	414.8750439
679	414.8382688
680	414.8169578
681	414.7476109
682	414.6695996
683	414.5441258
684	414.3958763
685	414.3543099
686	414.2168829
687	414.1427024
688	414.079105
689	413.9409596
690	413.926005
691	413.8515568
692	413.7818705
693	413.7369747
694	413.6436852
695	413.5921639
696	413.5164234
697	413.4356093
698	413.3744147
699	413.3283677
700	413.2329036
701	413.1668404
702	413.0787488
703	412.9886123
704	412.9270954
705	412.7916408
706	412.642205
707	412.4070041
708	412.3013972
709	412.2408356
710	412.1429987
711	412.0244949
712	411.989076
713	411.908498
714	411.8328693
715	411.6978325
716	411.683296
717	411.5415698
718	411.4498518
719	411.4183324
720	411.3507769
721	411.2721026
722	411.1908303
723	411.0913999
724	410.8961297
725	410.7754274
726	410.684259
727	410.601322
728	410.5345986
729	410.4172284
730	410.3113864
731	410.2767878
732	410.2152792
733	410.1129689
734	410.0484557
735	409.9340258
736	409.8845647
737	409.7769504
738	409.7076756
739	409.649477
740	409.6151966
741	409.4538853
742	409.3689749
743	409.2941575
744	409.2040468
745	409.1901372
746	409.1222295
747	409.0599988
748	408.9939376
749	408.792177
750	408.7145323
751	408.644086
752	408.6302688
753	408.5946092
754	408.5080642
755	408.4193175
756	408.2906713
757	408.1495699
758	408.0396367
759	408.0055103
760	407.9322774
761	407.8753782
762	407.8617653
763	407.7016659
764	407.6766602
765	407.4526286
766	407.3618495
767	407.2988513
768	407.1806625
769	407.127459
770	407.1140126
771	407.0899691
772	407.0171997
773	406.9215448
774	406.9081508
775	406.8128478
776	406.7452839
777	406.6220447
778	406.5741336
779	406.4589913
780	406.3916354
781	406.3082617
782	406.2566776
783	406.1510821
784	406.0860669
785	406.0208757
786	405.8670743
787	405.7929442
788	405.7107543
789	405.6332029
790	405.6005163
791	405.5292487
792	405.4368931
793	405.344562
794	405.2331689
795	405.1431154
796	404.9598069
797	404.9075244
798	404.7961605
799	404.7254465
800	404.6497522
801	404.5425914
802	404.3930093
803	404.3004563
804	404.2874314
805	404.1720048
806	404.0983822
807	404.0854287
808	404.0387926
809	403.962256
810	403.8973298
811	403.7932568
812	403.7232186
813	403.5771291
814	403.4902662
815	403.4472759
816	403.3533633
817	403.2487049
818	403.1084237
819	403.062253
820	403.0514362
821	403.0157312
822	403.0029862
823	402.9138509
824	402.8659245
825	402.8014437
826	402.6652734
827	402.6526187
828	402.5585934
829	402.5148913
830	402.4014947
831	402.3052475
832	402.2926611
833	402.1675736
834	402.1029008
835	402.0020977
836	401.9389833
837	401.865101
838	401.8035944
839	401.7136543
840	401.668416
841	401.6462004
842	401.6196763
843	401.5656649
844	401.4506773
845	401.3508746
846	401.3385037
847	401.2513521
848	401.2236294
849	401.2113287
850	401.1664464
851	401.138949
852	401.0505559
853	401.0199641
854	400.8761972
855	400.8221699
856	400.7391873
857	400.6946119
858	400.6599366
859	400.6030356
860	400.5498138
861	400.3715897
862	400.2970454
863	400.2163475
864	400.135365
865	400.1233591
866	400.0665004
867	399.9978447
868	399.917246
869	399.8848564
870	399.8444578
871	399.7990921
872	399.722222
873	399.5536992
874	399.4665612
875	399.4546788
876	399.4125548
877	399.3518376
878	399.3400229
879	399.2727772
880	399.2129893
881	399.2012187
882	399.1034703
883	398.9905563
884	398.8560143
885	398.7713843
886	398.7597124
887	398.5887489
888	398.5407265
889	398.4996695
890	398.3751158
891	398.3635668
892	398.242551
893	398.1668487
894	398.0244822
895	397.923406
896	397.8642851
897	397.7410925
898	397.6731661
899	397.607181
900	397.5809446
901	397.5292129
902	397.3629496
903	397.3058663
904	397.160598
905	397.0970119
906	396.9781941
907	396.8974304
908	396.7163617
909	396.6574085
910	396.5783426
911	396.4885197
912	396.4289121
913	396.369071
914	396.3046328
915	396.1622859
916	396.0827643
917	396.0716871
918	396.032136
919	396.0174156
920	395.9521429
921	395.8828645
922	395.7862382
923	395.7047271
924	395.6847195
925	395.6261166
926	395.5451391
927	395.4810304
928	395.4208094
929	395.3321174
930	395.2746961
931	395.2330166
932	395.1749883
933	395.1056722
934	395.094875
935	394.9958049
936	394.9398008
937	394.8671351
938	394.7776268
939	394.7363872
940	394.6951994
941	394.5993864
942	394.5387188
943	394.4753529
944	394.4058674
945	394.3489488
946	394.2977548
947	394.2702042
948	394.1716778
949	394.1212036
950	393.9653215
951	393.9459531
952	393.8578671
953	393.6436077
954	393.5754598
955	393.498255
956	393.4420889
957	393.3949535
958	393.3280094
959	393.2273015
960	393.0489674
961	392.8482894
962	392.7822023
963	392.725645
964	392.6817213
965	392.5527008
966	392.4845108
967	392.3753797
968	392.2929838
969	392.2187674
970	392.1489019
971	392.0975988
972	392.0575138
973	391.9914249
974	391.9304668
975	391.8573679
976	391.8471477
977	391.7662402
978	391.6553481
979	391.6174172
980	391.4345545
981	391.3378759
982	391.2798215
983	391.1786333
984	391.1471036
985	391.0299475
986	390.9617813
987	390.9163821
988	390.7567389
989	390.7466509
990	390.6912122
991	390.6411228
992	390.6096924
993	390.5911942
994	390.5539797
995	390.5301934
996	390.5201641
997	390.4880081
998	390.4780178
999	390.4646661
1000	390.3942108
1001	390.3024096
1002	390.292476
1003	390.2739007
1004	390.2640059
1005	390.0500964
1006	389.96741
1007	389.7856074
1008	389.7414842
1009	389.6425819
1010	389.5881072
1011	389.5399157
1012	389.4383322
1013	389.3262128
1014	389.2600099
1015	389.1594998
1016	389.0485331
1017	389.0016073
1018	388.9045123
1019	388.801348
1020	388.7478931
1021	388.6813817
1022	388.5958722
1023	388.5862286
1024	388.5327082
1025	388.4568471
1026	388.3834886
1027	388.2683738
1028	388.2118448
1029	388.185154
1030	388.1585147
1031	387.9888578
1032	387.9021588
1033	387.8647384
1034	387.8013028
1035	387.6801328
1036	387.5789443
1037	387.5023404
1038	387.4165109
1039	387.3792349
1040	387.2327766
1041	387.1710006
1042	386.9959931
1043	386.9572328
1044	386.8744055
1045	386.6636929
1046	386.4975631
1047	386.467236
1048	386.279439
1049	386.1951672
1050	386.0864295
1051	386.0345436
1052	386.0253256
1053	386.0090837
1054	385.8886021
1055	385.7603866
1056	385.674854
1057	385.6657042
1058	385.6437773
1059	385.5914318
1060	385.5686916
1061	385.5318282
1062	385.4588008
1063	385.3660154
1064	385.3569526
1065	385.2908621
1066	385.2269294
1067	385.1876835
1068	385.1400233
1069	385.1309905
1070	385.036997
1071	384.9702017
1072	384.9336772
1073	384.8727473
1074	384.8316823
1075	384.7680688
1076	384.6850684
1077	384.6210357
1078	384.5546289
1079	384.5311332
1080	384.4920625
1081	384.372284
1082	384.2734084
1083	384.2644779
1084	384.2284721
1085	384.1299174
1086	384.0118848
1087	384.0029907
1088	383.9206321
1089	383.8900872
1090	383.8283568
1091	383.7650669
1092	383.7060344
1093	383.620608
1094	383.5433032
1095	383.5221085
1096	383.4716028
1097	383.4628218
1098	383.4380908
1099	383.3846347
1100	383.3559349
1101	383.2846883
1102	383.1943205
1103	383.1042339
1104	382.9851948
1105	382.9172893
1106	382.9086052
1107	382.8210168
1108	382.7857303
1109	382.7345304
1110	382.6569376
1111	382.5770567
1112	382.4828549
1113	382.4371137
1114	382.3554985
1115	382.2920932
1116	382.2465451
1117	382.2433925
1118	382.1927127
1119	382.1448314
1120	382.0419393
1121	382.0334473
1122	381.9938203
1123	381.970962
1124	381.8953995
1125	381.8297554
1126	381.7589855
1127	381.699341
1128	381.6024828
1129	381.5436521
1130	381.5352323
1131	381.4993151
1132	381.4362943
1133	381.3858065
1134	381.3642426
1135	381.3277789
1136	381.2790066
1137	381.2086935
1138	381.1288074
1139	381.0542016
1140	380.9731305
1141	380.8964232
1142	380.8337062
1143	380.7869946
1144	380.6834539
1145	380.5977988
1146	380.5895857
1147	380.5613139
1148	380.5184643
1149	380.5102854
1150	380.4901822
1151	380.4788771
1152	380.3910191
1153	380.2764701
1154	380.2331618
1155	380.2047328
1156	380.1348836
1157	380.0893067
1158	380.0456832
1159	379.9902515
1160	379.9460205
1161	379.8518739
1162	379.7677633
1163	379.7410869
1164	379.7006896
1165	379.6375101
1166	379.5731956
1167	379.3825626
1168	379.2794937
1169	379.2715258
1170	379.1999484
1171	379.1648592
1172	379.0985003
1173	379.0506558
1174	378.9943286
1175	378.8968765
1176	378.8889665
1177	378.7090809
1178	378.6609672
1179	378.5640792
1180	378.4880741
1181	378.4381671
1182	378.3910447
1183	378.2652827
1184	378.1876619
1185	378.1249921
1186	378.0650771
1187	378.0322398
1188	377.957908
1189	377.8403653
1190	377.782934
1191	377.7202497
1192	377.7125276
1193	377.6503083
1194	377.5287182
1195	377.4866692
1196	377.4188055
1197	377.4048528
1198	377.3884656
1199	377.3307018
1200	377.2648736
1201	377.2572289
1202	377.0995878
1203	377.0919697
1204	376.9781435
1205	376.9272047
1206	376.7539833
1207	376.7111823
1208	376.6697028
1209	376.5539562
1210	376.5320168
1211	376.4744789
1212	376.3530145
1213	376.2706787
1214	376.1863272
1215	376.0219022
1216	375.9855658
1217	375.9714328
1218	375.9394293
1219	375.7774149
1220	375.6982337
1221	375.6665406
1222	375.6205919
1223	375.5524176
1224	375.5396302
1225	375.5001421
1226	375.3220881
1227	375.157225
1228	375.0868853
1229	375.0062781
1230	374.9989869
1231	374.9582878
1232	374.8332593
1233	374.7063812
1234	374.6454972
1235	374.6382578
1236	374.601578
1237	374.5267265
1238	374.4708027
1239	374.4017617
1240	374.347563
1241	374.2733134
1242	374.2532542
1243	374.2395513
1244	374.1368563
1245	374.117664
1246	374.0954526
1247	374.0883262
1248	374.0599679
1249	374.0061866
1250	373.9480477
1251	373.888356
1252	373.8383645
1253	373.7419806
1254	373.6796013
1255	373.5233558
1256	373.4604855
1257	373.4351169
1258	373.376355
1259	373.2535955
1260	373.2192575
1261	373.1471208
1262	373.0840453
1263	373.0359448
1264	373.0182477
1265	372.9975613
1266	372.9906618
1267	372.8964903
1268	372.8758974
1269	372.8365179
1270	372.7426565
1271	372.7358125
1272	372.6761264
1273	372.5831201
1274	372.4912082
1275	372.3189831
1276	372.2401762
1277	372.2333926
1278	372.1891517
1279	372.1133412
1280	372.0289589
1281	371.9667346
1282	371.9158744
1283	371.8568968
1284	371.8099192
1285	371.7806354
1286	371.7303539
1287	371.6927787
1288	371.6218216
1289	371.4467288
1290	371.3724787
1291	371.3276157
1292	371.3209657
1293	371.2855263
1294	371.250538
1295	371.18798
1296	371.1680386
1297	371.1375605
1298	371.1076863
1299	371.0445079
1300	371.000396
1301	370.946514
1302	370.881272
1303	370.8515365
1304	370.8327397
1305	370.8030809
1306	370.7625301
1307	370.6976575
1308	370.6201253
1309	370.5949998
1310	370.5658963
1311	370.5212976
1312	370.468588
1313	370.4556548
1314	370.4124129
1315	370.3547152
1316	370.2858373
1317	370.1555355
1318	369.9651565
1319	369.794252
1320	369.7668312
1321	369.7279259
1322	369.5268107
1323	369.4913439
1324	369.4027067
1325	369.3896482
1326	369.3281829
1327	369.3219228
1328	369.287938
1329	369.2230456
1330	369.1840368
1331	369.0731734
1332	369.0516117
1333	368.9854422
1334	368.955457
1335	368.8214586
1336	368.6571967
1337	368.6510338
1338	368.5614921
1339	368.5199657
1340	368.4618408
1341	368.4123851
1342	368.3647803
1343	368.3400518
1344	368.3007652
1345	368.277999
1346	368.215249
1347	368.069689
1348	367.8781525
1349	367.8359243
1350	367.8123017
1351	367.7886585
1352	367.6336133
1353	367.6276234
1354	367.6216454
1355	367.5775899
1356	367.5599414
1357	367.4263017
1358	367.4203771
1359	367.4027858
1360	367.3866406
1361	367.3343757
1362	367.3062919
1363	367.2021724
1364	367.1963087
1365	367.0154369
1366	366.9386832
1367	366.9167653
1368	366.8778089
1369	366.8604761
1370	366.8002362
1371	366.7586598
1372	366.7175869
1373	366.7117843
1374	366.6210526
1375	366.5796489
1376	366.5226799
1377	366.489997
1378	366.424311
1379	366.3630793
1380	366.3024379
1381	366.2967
1382	366.1597007
1383	366.0291092
1384	365.9399248
1385	365.8857333
1386	365.8295177
1387	365.768078
1388	365.6492205
1389	365.5943616
1390	365.542867
1391	365.5076297
1392	365.3700315
1393	365.3489623
1394	365.3210574
1395	365.2087038
1396	365.2031253
1397	365.1778339
1398	365.1141877
1399	365.0770389
1400	365.0603644
1401	365.0548392
1402	365.0322632
1403	364.9829923
1404	364.9425194
1405	364.8797295
1406	364.8288166
1407	364.7651089
1408	364.759646
1409	364.6762512
1410	364.6526242
1411	364.5955505
1412	364.5552671
1413	364.3690796
1414	364.3200857
1415	364.3026124
1416	364.2972355
1417	364.1436925
1418	364.1009215
1419	364.0845783
1420	364.0445694
1421	363.9725973
1422	363.9385941
1423	363.8843158
1424	363.8641693
1425	363.7454404
1426	363.6990163
1427	363.659173
1428	363.6539202
1429	363.5975359
1430	363.5438194
1431	363.4647538
1432	363.347793
1433	363.2846282
1434	363.2794125
1435	363.2243161
1436	363.0808147
1437	363.0025474
1438	362.9421782
1439	362.9349678
1440	362.7982253
1441	362.7802487
1442	362.6987004
1443	362.5826541
1444	362.5096353
1445	362.4803312
1446	362.4379644
1447	362.3805441
1448	362.3459628
1449	362.2744345
1450	362.1987106
1451	362.1252848
1452	362.0892319
1453	362.053242
1454	361.976599
1455	361.8986562
1456	361.8146115
1457	361.6644115
1458	361.515472
1459	361.4453904
1460	361.4042121
1461	361.3495437
1462	361.2152115
1463	361.1445799
1464	361.1219925
1465	361.043929
1466	361.0389502
1467	360.9728124
1468	360.865801
1469	360.7547299
1470	360.6717208
1471	360.581411
1472	360.5460933
1473	360.5411494
1474	360.3981608
1475	360.3828565
1476	360.3446422
1477	360.262752
1478	360.22149
1479	360.1496834
1480	360.1428439
1481	360.0584614
1482	360.0535731
1483	359.9720142
1484	359.9384457
1485	359.8932366
1486	359.8340727
1487	359.7943868
1488	359.6496196
1489	359.5883092
1490	359.4671308
1491	359.4623036
1492	359.4418643
1493	359.3881049
1494	359.3743443
1495	359.3695543
1496	359.315481
1497	359.2749322
1498	359.2391464
1499	359.2031436
1500	359.1783338
1501	359.0976027
1502	359.0402883
1503	358.9877538
1504	358.9413378
1505	358.9044032
1506	358.8991919
1507	358.7951597
1508	358.7490297
1509	358.6594583
1510	358.5757834
1511	358.5662138
1512	358.5196131
1513	358.4791272
1514	358.47443
1515	358.4205743
1516	358.4158929
1517	358.2956219
1518	358.2523765
1519	358.2477164
1520	358.2064377
1521	358.1314777
1522	358.0547912
1523	357.8936255
1524	357.8404523
1525	357.7073672
1526	357.6868052
1527	357.6499686
1528	357.6453805
1529	357.5163287
1530	357.5020373
1531	357.4739733
1532	357.4638501
1533	357.4540951
1534	357.4383467
1535	357.3950604
1536	357.3611557
1537	357.3114127
1538	357.2473117
1539	357.1234095
1540	357.0772334
1541	357.0330321
1542	356.9964992
1543	356.8837182
1544	356.8052471
1545	356.7815875
1546	356.682241
1547	356.6035169
1548	356.5672433
1549	356.4751937
1550	356.4652912
1551	356.4208886
1552	356.3330395
1553	356.2705544
1554	356.1981737
1555	356.1517309
1556	356.0872354
1557	356.0421531
1558	355.9856708
1559	355.9497298
1560	355.9321822
1561	355.8825791
1562	355.836475
1563	355.7732988
1564	355.7251535
1565	355.688478
1566	355.636652
1567	355.6323044
1568	355.5580938
1569	355.5076137
1570	355.5015522
1571	355.4659693
1572	355.3804707
1573	355.3744376
1574	355.3468544
1575	355.3179082
1576	355.2081788
1577	355.1168053
1578	354.9881154
1579	354.9526879
1580	354.9173277
1581	354.7355487
1582	354.680847
1583	354.6106987
1584	354.5411799
1585	354.4127875
1586	354.3896775
1587	354.34905
1588	354.3346688
1589	354.2995386
1590	354.2607343
1591	354.173649
1592	354.1589705
1593	354.1456641
1594	354.0830559
1595	353.9937199
1596	353.9332196
1597	353.8734756
1598	353.8156657
1599	353.7990876
1600	353.7804187
1601	353.6514357
1602	353.6165709
1603	353.6124425
1604	353.5424264
1605	353.5162845
1606	353.5121797
1607	353.4723987
1608	353.3746389
1609	353.3398251
1610	353.2174867
1611	353.1581813
1612	353.1057811
1613	353.0613061
1614	353.0350566
1615	352.9774741
1616	352.961418
1617	352.8672239
1618	352.8225814
1619	352.8078337
1620	352.7626616
1621	352.757021
1622	352.7203911
1623	352.6796608
1624	352.675668
1625	352.6161502
1626	352.5564356
1627	352.4641155
1628	352.4522266
1629	352.4141585
1630	352.3914341
1631	352.2484145
1632	352.1916282
1633	352.1391603
1634	352.117434
1635	352.0464482
1636	352.0425147
1637	352.0073326
1638	351.995167
1639	351.9505237
1640	351.9212316
1641	351.8884975
1642	351.8660415
1643	351.7820372
1644	351.7283144
1645	351.6250866
1646	351.5767541
1647	351.5139491
1648	351.5100841
1649	351.388293
1650	351.242556
1651	351.2387237
1652	351.1778848
1653	351.1654092
1654	351.1223024
1655	351.106865
1656	351.0605361
1657	350.9666124
1658	350.954272
1659	350.9094377
1660	350.8980146
1661	350.8527306
1662	350.8441236
1663	350.7841767
1664	350.6327541
1665	350.6290228
1666	350.5575161
1667	350.5262605
1668	350.5051437
1669	350.4708173
1670	350.4360951
1671	350.3908836
1672	350.3403412
1673	350.2976416
1674	350.1545049
1675	350.1160437
1676	350.0794577
1677	350.0122947
1678	349.9620111
1679	349.9264804
1680	349.9083175
1681	349.8701444
1682	349.862513
