iter	AUC	CrossEntropy
518	0.7054005752	0.6443111776
519	0.7054398349	0.6442720237
520	0.7055366482	0.6442329049
521	0.7056133872	0.6441941108
522	0.7056574853	0.6441554642
523	0.7057037724	0.6441166018
524	0.7057678847	0.6440773482
525	0.7058443737	0.6440403147
526	0.7058686678	0.6440016671
527	0.7059357499	0.6439625709
528	0.7059614653	0.6439242939
529	0.7060252817	0.6438889379
530	0.7060633201	0.6438506164
531	0.7061506508	0.6438125337
532	0.7061825022	0.6437746563
533	0.7062025467	0.6437367801
534	0.7062457369	0.643698638
535	0.7062780062	0.6436592891
536	0.7063177258	0.6436214043
537	0.7064173013	0.643583158
538	0.7064724108	0.6435445065
539	0.7065141534	0.6435063437
540	0.7065815567	0.6434692501
541	0.7065780362	0.6434307777
542	0.7066029942	0.6433922666
543	0.7066544416	0.6433539244
544	0.7067089642	0.6433168363
545	0.7067276469	0.643279422
546	0.7067442515	0.6432413452
547	0.7067761786	0.6432048119
548	0.7068323352	0.6431682937
549	0.7069028522	0.6431309461
550	0.7069534975	0.6430943749
551	0.7069538582	0.6430572799
552	0.7070532648	0.6430218244
553	0.7071300016	0.642985451
554	0.7072006114	0.6429479935
555	0.7072636923	0.6429123737
556	0.7072593688	0.6428746568
557	0.7072660532	0.6428379068
558	0.7073181605	0.6427998552
559	0.7073352785	0.6427629361
560	0.7073641137	0.6427259433
561	0.7074383051	0.6426893875
562	0.7075054856	0.6426537552
563	0.7075186827	0.6426175856
564	0.7075666664	0.6425810879
565	0.7076639428	0.6425466881
566	0.70774127	0.6425112627
567	0.7077701216	0.6424755063
568	0.7078542914	0.6424394016
569	0.7079094176	0.6424058617
570	0.7079614164	0.6423703961
571	0.7080092532	0.6423349229
572	0.7079898024	0.6422988309
573	0.7080226232	0.6422622865
574	0.7080962073	0.6422281124
575	0.7081602449	0.6421920711
576	0.7082076122	0.6421580851
577	0.7082378203	0.6421218905
578	0.7082107759	0.6420862957
579	0.7082869039	0.6420515042
580	0.7083054964	0.6420169851
581	0.7083466156	0.6419814569
582	0.7084220789	0.6419467008
583	0.7084915625	0.6419120899
584	0.7085143632	0.641877089
585	0.7085622579	0.6418413109
