iter	Passed	Remaining
0	85	2992069
1	96	1684482
2	108	1261424
3	114	1005251
4	117	821818
5	121	708001
6	132	662848
7	139	610887
8	150	586246
9	153	536064
10	156	499347
11	168	490936
12	180	485056
13	191	479626
14	203	474524
15	214	468957
16	225	463074
17	236	460189
18	247	455327
19	251	439118
20	254	424375
21	266	424017
22	277	422119
23	288	421167
24	300	420702
25	313	421614
26	325	421992
27	337	421234
28	348	420280
29	359	419638
30	371	418915
31	382	418465
32	395	418860
33	407	418776
34	418	418572
35	430	417773
36	432	408881
37	436	402031
38	441	395380
39	452	395680
40	464	396338
41	476	396363
42	488	396875
43	492	391052
44	503	391096
45	514	391244
46	527	392662
47	531	387253
48	543	387936
49	555	388457
50	566	388476
51	578	388647
52	589	388680
53	593	384037
54	604	384174
55	616	384773
56	627	384984
57	639	385323
58	650	385332
59	661	385342
60	674	386221
61	686	386771
62	698	387253
63	715	390617
64	727	390788
65	739	391283
66	750	391500
67	763	392046
68	774	392328
69	779	388801
70	790	388976
71	803	390000
72	806	385933
73	818	386280
74	822	383039
75	829	381044
76	840	381382
77	852	381612
78	864	382151
79	875	382183
80	887	382792
81	900	383432
82	912	383897
83	920	382551
84	932	383196
85	946	384306
86	959	385164
87	972	385833
88	984	386095
89	988	383376
90	1000	383620
91	1011	383852
92	1022	383913
93	1027	381569
94	1038	381739
95	1045	380249
96	1101	396401
97	1238	441208
98	1788	630456
99	2394	835555
100	2598	897829
101	3199	1094515
102	3260	1104568
103	3267	1096323
104	3275	1088587
105	3289	1082790
106	3295	1074640
107	3306	1068155
108	3313	1060542
109	3324	1054341
110	3330	1046780
111	3341	1040866
112	3353	1035295
113	3360	1028239
114	3371	1022589
115	3382	1017282
116	3394	1011990
117	3400	1005251
118	3403	997586
119	3406	990051
120	3417	985058
121	3427	980012
122	3440	975477
123	3452	971032
124	3464	966501
125	3476	962248
126	3488	957843
127	3500	953594
128	3502	946708
129	3513	942335
130	3525	938441
131	3550	937946
132	3561	933722
133	3573	929787
134	3585	925921
135	3591	920733
136	3598	915786
137	3610	912041
138	3621	908144
139	3623	902246
140	3634	898475
141	3641	893827
142	3652	890338
143	3664	887126
144	3676	883735
145	3680	878567
146	3691	875303
147	3703	872049
148	3705	866780
149	3716	863441
150	3727	860355
151	3738	857112
152	3749	853934
153	3760	850810
154	3770	847731
155	3781	844729
156	3793	841913
157	3797	837422
