iter	MultiRMSE
202	422.2455249
203	422.0738148
204	421.8509735
205	421.7029282
206	421.5716221
207	421.3936874
208	421.2135943
209	421.0430708
210	420.8926319
211	420.6438271
212	420.4760302
213	420.2894334
214	420.1584049
215	419.9976702
216	419.8467559
217	419.7706427
218	419.6163804
219	419.4348548
220	419.2181162
221	419.0558152
222	418.8395417
223	418.7469295
224	418.5488016
225	418.4350705
226	418.2611817
227	418.0961196
228	417.9337883
229	417.7927501
230	417.6672825
231	417.4879175
232	417.3002135
233	417.1934421
234	416.9643489
235	416.8433271
236	416.6850449
237	416.5344004
238	416.408516
239	416.260557
240	416.0526854
241	415.8951758
242	415.6965342
243	415.4777332
244	415.3280254
245	415.187912
246	415.0596288
247	414.8943369
248	414.7081874
249	414.5779187
250	414.3464387
251	414.168669
252	414.016527
253	413.8143157
254	413.6591472
255	413.428009
256	413.3164135
257	413.1831215
258	412.9906086
259	412.8117803
260	412.6241657
261	412.4954474
262	412.4172493
263	412.1422678
264	412.0622969
265	411.8655623
266	411.581123
267	411.4214706
268	411.267954
269	411.0588078
270	410.9647352
271	410.7996556
272	410.6790338
273	410.5221707
274	410.3616129
275	410.2011136
276	409.9979026
277	409.9208775
278	409.8296745
279	409.7073491
280	409.5608826
281	409.3058967
282	409.1689579
283	409.0712955
284	408.9042974
285	408.749218
286	408.6893963
287	408.5000612
288	408.3348281
289	408.0510172
290	407.8851857
291	407.7553149
292	407.6397792
293	407.4296297
294	407.2823717
295	407.0716375
296	406.9369433
297	406.8388669
298	406.6887628
299	406.5328602
300	406.4565476
301	406.3344805
302	406.2131465
303	406.0424252
304	405.9322687
305	405.7664397
306	405.6482597
307	405.577296
308	405.444656
309	405.3091023
310	405.1217105
311	404.9804945
312	404.8586704
313	404.5829657
314	404.3852191
315	404.2394956
316	404.0565626
317	403.8551903
318	403.6121851
319	403.4632881
320	403.1934719
321	403.0358744
322	402.909376
323	402.7530157
324	402.6427324
325	402.4932602
326	402.3644095
327	402.2913683
328	402.1228134
329	401.9118573
330	401.7130885
331	401.5974314
332	401.4968319
333	401.3283279
334	401.1557223
335	400.9510166
336	400.8276796
337	400.758599
338	400.5570911
339	400.3963581
340	400.2495309
341	400.135302
342	399.998297
343	399.8644857
344	399.6904991
345	399.5934652
346	399.4758324
347	399.2946347
348	399.0401206
349	398.9634528
350	398.8224777
351	398.671574
352	398.4640907
353	398.234348
354	398.1418159
355	397.9235557
356	397.7489791
357	397.6098999
358	397.3660172
359	397.2191937
360	397.0266597
361	396.8796499
362	396.7561004
363	396.6207193
364	396.4976242
365	396.3038258
366	396.0773845
367	395.9413753
368	395.7313799
369	395.5749973
370	395.4246637
371	395.2086185
372	395.0810446
373	394.830777
374	394.7319712
375	394.5884551
376	394.4324784
377	394.3467164
378	394.2808069
379	394.0716705
380	393.9575046
381	393.7600237
382	393.6580101
383	393.4225918
384	393.3016871
385	393.1719457
386	392.9879364
387	392.7701756
388	392.6275363
389	392.5178072
390	392.4207275
391	392.3439765
392	392.1633685
393	392.0544841
394	391.9633349
395	391.8333982
396	391.6372523
397	391.4654706
398	391.4387068
399	391.3215194
400	391.213436
401	391.0741953
402	390.9343822
403	390.7840955
404	390.6371605
405	390.5093626
406	390.268038
407	390.0957566
408	389.9506184
409	389.7857325
410	389.5218693
411	389.2977342
412	389.1848585
413	389.0055257
414	388.869218
415	388.7343526
416	388.5274578
417	388.4601705
418	388.3612645
419	388.1153183
420	387.9203203
421	387.7657154
422	387.6504151
423	387.5595279
424	387.4230872
425	387.2380365
426	387.0940431
427	386.8361515
428	386.708092
429	386.5128314
430	386.3850791
431	386.1991275
432	386.0524892
433	385.7907183
434	385.6255381
435	385.3707849
436	385.2617915
437	385.051514
438	384.9064321
439	384.766933
440	384.6484065
441	384.5519373
442	384.501632
443	384.2555001
444	384.1210747
445	384.0095
446	383.8711461
447	383.7069756
448	383.557996
449	383.3993028
450	383.2526276
451	383.0976476
452	382.877617
453	382.7189854
454	382.4721685
455	382.2926902
456	382.17086
457	382.0744897
458	381.952123
459	381.8106084
460	381.7202334
461	381.5430288
462	381.4538036
463	381.2682788
464	381.0575806
465	380.9129279
466	380.8065198
467	380.7103995
468	380.6415241
469	380.4661253
470	380.2861027
471	380.1481318
472	379.9537433
473	379.8477182
474	379.6421153
475	379.4677638
476	379.2972766
477	379.1449512
478	379.0171975
479	378.8262023
480	378.5605881
481	378.4032795
482	378.2185945
483	378.0924159
484	378.0351455
485	377.8718163
486	377.7642094
487	377.6394391
488	377.5570693
489	377.4147478
490	377.2310977
491	377.0258404
492	376.8971252
493	376.7441619
494	376.6334295
495	376.5811481
496	376.4607268
497	376.3103366
498	376.1522652
499	376.0299722
500	375.9082111
501	375.8068728
502	375.6158441
503	375.4565082
504	375.3740944
505	375.1477882
506	375.037873
507	374.8422061
508	374.7059094
509	374.4953941
510	374.3677013
511	374.2118898
512	374.0759613
513	373.9673886
514	373.8559524
515	373.7876462
516	373.5928836
517	373.4865175
518	373.3751443
519	373.2704807
520	373.1368247
521	373.0850022
522	372.9168023
523	372.7262957
524	372.6067431
525	372.4816163
526	372.3646119
527	372.2390433
528	372.1303004
529	372.0011224
530	371.8804987
531	371.703693
532	371.5068807
533	371.4139509
534	371.2691491
535	371.1211153
536	370.9938677
537	370.7822752
538	370.7358804
539	370.5057285
540	370.3658715
541	370.2681542
542	370.0296211
543	369.8962487
544	369.7128274
545	369.5664539
546	369.4746879
547	369.3702069
548	369.2795423
549	369.2270448
550	369.0918251
551	368.874068
552	368.6669815
553	368.4879061
554	368.3796834
555	368.3023478
556	368.1143629
557	367.9140666
558	367.7901341
559	367.712163
560	367.5706339
561	367.360813
562	367.2319281
563	367.0653828
564	366.9699466
565	366.8299898
566	366.6772881
567	366.5266989
568	366.4240366
569	366.2793728
570	366.1513681
571	366.1021218
572	365.9677935
573	365.8163271
574	365.6951659
575	365.623635
576	365.4268865
577	365.3533723
578	365.1722134
579	365.0666279
580	364.9269832
581	364.8093991
582	364.6692553
583	364.5475172
584	364.3759394
585	364.2464081
586	364.1001769
587	363.9639165
588	363.7698557
589	363.5810774
590	363.3535595
591	363.2029864
592	363.0082565
593	362.911743
594	362.7702674
595	362.590715
596	362.4779031
597	362.3525154
598	362.215675
599	362.1652507
600	362.0669274
601	361.9740363
602	361.7927872
603	361.6547605
604	361.5373783
605	361.3337031
606	361.1656834
607	361.0914798
608	360.9862291
609	360.9128951
610	360.7096808
611	360.5782406
612	360.4714196
613	360.2917992
614	360.1962563
615	360.0138609
616	359.926999
617	359.8336532
618	359.7805576
619	359.5949687
620	359.4734915
621	359.3882184
622	359.191578
623	359.0853061
624	358.9703908
625	358.8328764
626	358.7498455
627	358.6111241
628	358.4912504
629	358.4259906
630	358.3453898
631	358.2192195
632	358.1562847
633	358.0469885
634	357.9467621
635	357.8014182
636	357.6874689
637	357.6300935
638	357.5165093
639	357.4005123
640	357.2134679
641	357.0604703
642	356.9570309
643	356.8441856
644	356.6069748
645	356.4991634
646	356.3882871
647	356.2046369
648	356.1006303
649	356.0025751
650	355.8635285
651	355.7706573
652	355.6473757
653	355.4073413
654	355.3191072
655	355.1214394
656	354.9839761
657	354.8952648
658	354.8068926
659	354.6170575
660	354.5882021
661	354.4536201
662	354.3673038
663	354.2478527
664	354.1880264
665	354.0229865
666	353.9025049
667	353.8419059
668	353.7208877
669	353.5880529
670	353.3901063
671	353.371363
672	353.3154796
673	353.1003031
674	353.0027391
675	352.9157975
676	352.8446185
677	352.6372149
678	352.5342008
679	352.4401007
680	352.3260629
681	352.2444627
682	352.1534377
683	351.9592371
684	351.7909168
685	351.5878416
686	351.4361493
687	351.3499928
688	351.2192928
689	351.1100459
690	351.0752354
691	350.9461588
692	350.8531577
693	350.7597076
694	350.6110921
695	350.5103487
696	350.394712
697	350.2710627
698	350.2054561
699	350.0714775
700	349.9760937
701	349.8787381
702	349.7251706
703	349.6621997
704	349.5182387
705	349.4213222
706	349.2684635
707	349.1793879
708	349.1259515
709	349.0327174
710	348.9200015
711	348.7521555
712	348.6359881
713	348.5047499
714	348.4014059
715	348.2542456
716	348.094921
717	348.0521475
718	348.0257635
719	347.9486577
720	347.7743711
721	347.6555523
722	347.4520264
723	347.3455994
724	347.1934538
725	347.1158987
726	347.0620844
727	346.9702755
728	346.874518
729	346.7286367
730	346.612282
731	346.4523142
732	346.4348188
733	346.3535256
734	346.2891797
735	346.0707344
736	345.9716971
737	345.8441424
738	345.7398193
739	345.5670291
740	345.4728147
741	345.3703502
742	345.2637057
743	345.1910653
744	345.1017702
745	344.9093846
746	344.7931522
747	344.7136856
748	344.6616146
749	344.5892745
750	344.4606692
751	344.4326748
752	344.3057992
753	344.0946011
754	343.9725261
755	343.8477535
756	343.815351
757	343.6833131
758	343.573783
759	343.5029206
760	343.4220429
761	343.3551765
762	343.263623
763	343.1288404
764	343.0374301
765	342.9632965
766	342.8535538
767	342.7596477
768	342.6763758
769	342.5856046
770	342.4590326
771	342.2594655
772	342.086824
773	341.9720835
774	341.8866398
775	341.7818269
776	341.6124831
777	341.4497942
778	341.3038046
779	341.1536288
780	341.0515059
781	340.9438434
782	340.7873858
783	340.6126465
784	340.4637453
785	340.2710245
786	340.1068199
787	339.9727614
788	339.9207316
789	339.9177316
790	339.8670101
791	339.7988138
792	339.6475698
793	339.5766436
794	339.4846477
795	339.3734158
796	339.2712006
797	339.1885505
798	338.9920353
799	338.9202905
800	338.7527561
801	338.6468713
802	338.6374554
803	338.4870368
804	338.3933668
805	338.2252287
806	338.1524571
807	338.0885113
808	338.0053558
809	337.9206776
810	337.8813167
811	337.839719
812	337.6397958
813	337.5446294
814	337.457207
815	337.3217437
816	337.2539255
817	337.0926431
818	336.9184297
819	336.8615889
820	336.702014
821	336.5082909
822	336.3892536
823	336.2975354
824	336.0939683
825	335.9306584
826	335.8820702
827	335.7822327
828	335.7056818
829	335.5212065
830	335.4449161
831	335.3519399
832	335.2726669
833	335.177877
834	335.1242123
835	334.9308439
836	334.8095829
837	334.6466365
838	334.492537
839	334.4341709
840	334.2917853
841	334.1880495
842	334.0937816
843	334.0195019
844	333.9302851
845	333.8281752
846	333.6800407
847	333.6005917
848	333.4946507
849	333.3606226
850	333.178544
851	333.0783696
852	332.9594311
853	332.9025131
854	332.7807711
855	332.5975629
856	332.5538609
857	332.4365515
858	332.2526835
859	332.1494098
860	332.066045
861	332.0488854
862	331.9515419
863	331.8965232
864	331.825361
865	331.6487923
866	331.5547223
867	331.4524245
868	331.2969699
869	331.2101577
870	331.075133
871	331.0066134
872	330.8331456
873	330.6750096
874	330.5964661
875	330.5268401
876	330.4324366
877	330.3093576
878	330.1243094
879	330.0593802
880	329.964938
881	329.8810434
882	329.7959296
883	329.707993
884	329.6646391
885	329.5775143
886	329.4823706
887	329.3713555
888	329.1852703
889	329.0250588
890	328.8192018
891	328.7582601
892	328.6274733
893	328.4391882
894	328.3053257
895	328.1746118
896	328.026611
897	327.8476934
898	327.8400992
899	327.7485816
900	327.702294
901	327.6172862
902	327.5280457
903	327.4471932
904	327.3712087
905	327.2793929
906	327.1814349
907	327.0611539
908	326.8945086
909	326.7368699
910	326.6229187
911	326.4648299
912	326.2767921
913	326.2735909
914	326.1455382
915	325.9501735
916	325.8502741
917	325.7121478
918	325.5124259
919	325.4063919
920	325.2449555
921	325.2052691
922	325.1168482
923	325.0879079
924	324.9130195
925	324.8017714
926	324.6245667
927	324.4635244
928	324.2714232
929	324.1014135
930	324.0258789
931	323.935048
932	323.7996274
933	323.7155994
934	323.5529334
935	323.4915096
936	323.392142
937	323.2966803
938	323.0964796
939	322.9834472
940	322.85163
941	322.749624
942	322.6311456
943	322.4770478
944	322.3811385
945	322.1832026
946	322.1165137
947	322.0802514
948	321.9536654
949	321.7868486
950	321.7010817
951	321.633478
952	321.4791487
953	321.3891937
954	321.2841421
955	321.2160295
956	321.1257655
957	321.0172082
958	320.9471102
959	320.7689109
960	320.6680567
961	320.5981863
962	320.4958493
963	320.4012084
964	320.3791803
965	320.26648
966	320.1520685
967	320.0092845
968	319.8832283
969	319.7118938
970	319.6330968
971	319.5571391
972	319.47354
973	319.3072438
974	319.2037764
975	319.1514202
976	319.1005665
977	318.9809412
978	318.8433241
979	318.6910106
980	318.5903762
981	318.4158554
982	318.2785551
983	318.1681985
984	317.9986046
985	317.9755198
986	317.8648797
987	317.8044008
988	317.7302053
989	317.6472043
990	317.5818623
991	317.528996
992	317.4023678
993	317.2757316
994	317.1406348
995	317.0566892
996	316.9766007
997	316.9322774
998	316.8257116
999	316.7571795
1000	316.6492616
1001	316.5776036
1002	316.4879137
1003	316.4145871
1004	316.265188
1005	316.2057173
1006	316.0236272
1007	315.8980985
1008	315.7806306
1009	315.7051994
1010	315.5834838
1011	315.5519034
1012	315.421079
1013	315.3440549
1014	315.2094833
1015	315.1295344
1016	315.013585
1017	314.9252148
1018	314.843975
1019	314.7384166
1020	314.6499535
1021	314.5577561
1022	314.4197681
1023	314.2811646
1024	314.2172165
1025	314.0585394
1026	313.9035179
1027	313.8399371
1028	313.7678393
1029	313.7002019
1030	313.5259274
1031	313.386759
1032	313.3240728
1033	313.2562337
1034	313.175139
1035	313.0209533
1036	312.849296
1037	312.7646616
1038	312.6724654
1039	312.5369902
1040	312.4752751
1041	312.3645594
1042	312.2373776
1043	312.0861094
1044	312.0182459
1045	311.9484178
1046	311.8265371
1047	311.7498672
1048	311.7039781
1049	311.6100488
1050	311.467174
1051	311.3975558
1052	311.3315647
1053	311.249314
1054	311.2021519
1055	311.085139
1056	311.0001685
1057	310.9071917
1058	310.8399522
1059	310.7648657
1060	310.6701408
1061	310.5986845
1062	310.4677621
1063	310.4590017
1064	310.3638063
1065	310.2747846
1066	310.2256705
1067	310.1162041
1068	309.9952598
1069	309.8927638
1070	309.7967097
1071	309.7083206
1072	309.611769
1073	309.5448862
1074	309.4571012
1075	309.3598474
1076	309.2972292
1077	309.2342453
1078	309.146874
1079	309.0773831
1080	309.0005971
1081	308.9299925
1082	308.8946273
1083	308.8507953
1084	308.7618099
1085	308.6891116
1086	308.5898091
1087	308.5322159
1088	308.3945816
1089	308.2539676
1090	308.1502785
1091	308.0582083
1092	308.0150591
1093	307.8636615
1094	307.7415806
1095	307.6350476
1096	307.4824039
1097	307.3558087
1098	307.1883217
1099	307.1085627
1100	306.9883783
1101	306.929251
1102	306.850393
1103	306.786308
1104	306.6101529
1105	306.4636458
1106	306.3268528
1107	306.3186468
1108	306.1833181
1109	306.1461274
1110	306.0642682
1111	305.9706295
1112	305.8727834
1113	305.7901762
1114	305.6896799
1115	305.5782617
1116	305.5205148
1117	305.3894181
1118	305.2500091
1119	305.1423603
1120	305.0093772
1121	304.9413054
1122	304.8854412
1123	304.73878
1124	304.706431
1125	304.5538948
1126	304.4250058
1127	304.2845386
1128	304.2314707
1129	304.1891931
1130	304.1053323
1131	304.0352699
1132	303.9231319
1133	303.7938236
1134	303.7207741
1135	303.7087079
1136	303.5921322
1137	303.502028
1138	303.4614479
1139	303.2929418
1140	303.2294405
1141	303.1647572
1142	303.0509556
1143	303.0204664
1144	302.9892986
1145	302.9576584
1146	302.8697267
1147	302.7910316
1148	302.6784585
1149	302.6634163
1150	302.560784
1151	302.4752211
1152	302.4228186
1153	302.3501293
1154	302.2771257
1155	302.1889032
1156	302.1458484
1157	302.0951582
1158	301.9506769
1159	301.8773503
1160	301.7738967
1161	301.7050323
1162	301.6270129
1163	301.4934202
1164	301.4633548
1165	301.4045306
1166	301.2926409
1167	301.210865
1168	301.165176
1169	301.1130531
1170	301.020356
1171	300.94674
1172	300.8860737
1173	300.8125297
1174	300.6909094
1175	300.546739
1176	300.5152349
1177	300.4390409
1178	300.3732962
1179	300.2326843
1180	300.1470819
1181	300.0352549
1182	299.9548942
1183	299.897733
1184	299.8255763
1185	299.7593248
1186	299.6147941
1187	299.4859297
1188	299.3934141
1189	299.3087705
1190	299.1682171
1191	299.0812788
1192	298.9583585
1193	298.9023896
1194	298.7561961
1195	298.6096593
1196	298.4488509
1197	298.3945626
1198	298.3191708
1199	298.2460893
1200	298.1471083
1201	298.0788231
1202	297.9371311
1203	297.9125282
1204	297.7624814
1205	297.7199089
1206	297.6769464
1207	297.5673212
1208	297.4458151
1209	297.3591335
1210	297.2709435
1211	297.2061851
1212	297.146843
1213	297.0723766
1214	296.9549798
1215	296.878792
1216	296.838096
1217	296.7710697
1218	296.6982854
1219	296.5762358
1220	296.4829157
1221	296.3950327
1222	296.2590202
1223	296.169606
1224	296.0829442
1225	296.0436249
1226	295.9330889
1227	295.8451019
1228	295.8143003
1229	295.7386444
1230	295.6127321
1231	295.5889842
1232	295.5168308
1233	295.386017
1234	295.2452021
1235	295.1591943
1236	295.0160939
1237	294.9645818
1238	294.8259699
1239	294.8132865
1240	294.6832343
1241	294.6427137
1242	294.5093681
1243	294.3657729
1244	294.2850972
1245	294.2091311
1246	294.0695003
1247	294.0379023
1248	293.9107433
1249	293.8387021
1250	293.7386171
1251	293.6677556
1252	293.5307603
1253	293.3772365
1254	293.332664
1255	293.2809611
1256	293.1438218
1257	293.0648888
1258	292.9355755
1259	292.8780398
1260	292.8336246
1261	292.7592507
1262	292.6437266
1263	292.5050906
1264	292.4452756
1265	292.3076319
1266	292.2245554
1267	292.1504874
1268	292.0900982
1269	291.9900941
1270	291.9012291
1271	291.7776361
1272	291.7289866
1273	291.6283774
1274	291.5474947
1275	291.3877545
1276	291.321082
1277	291.2820135
1278	291.2281363
1279	291.0858962
1280	291.0150428
1281	290.9249959
1282	290.7952043
1283	290.7311352
1284	290.6045615
1285	290.5506839
1286	290.4630913
1287	290.3303134
1288	290.2580872
1289	290.1100191
1290	290.0464476
1291	289.9801447
1292	289.8375386
1293	289.7527713
1294	289.6526456
1295	289.5646454
1296	289.4983757
1297	289.3798455
1298	289.3407436
1299	289.2154621
1300	289.0909399
1301	289.0280646
1302	288.9600175
1303	288.886055
1304	288.7524271
1305	288.717202
1306	288.5630233
1307	288.5044185
1308	288.3800227
1309	288.2604669
1310	288.208061
1311	288.1535415
1312	288.0185981
1313	287.9507431
1314	287.841919
1315	287.768904
1316	287.7183406
1317	287.6688809
1318	287.6159329
1319	287.5556834
1320	287.4704673
1321	287.4049848
1322	287.3332938
1323	287.2900718
1324	287.1773319
1325	287.0921046
1326	287.0156167
1327	286.9913233
1328	286.927686
1329	286.8065109
1330	286.7556188
1331	286.6893199
1332	286.592561
1333	286.5512393
1334	286.4301775
1335	286.3082267
1336	286.1992456
1337	286.0952556
1338	286.0398034
1339	286.0167344
1340	285.8520363
1341	285.8279254
1342	285.7737777
1343	285.6904168
1344	285.5815742
1345	285.5472341
1346	285.4121899
1347	285.3427488
1348	285.2824189
1349	285.1771846
1350	285.0815866
1351	285.0333334
1352	284.9549121
1353	284.8975371
1354	284.8271285
1355	284.7074904
1356	284.5772732
1357	284.5094687
1358	284.3810325
1359	284.3284213
1360	284.2587467
1361	284.1545486
1362	284.1110007
1363	283.9804736
1364	283.9486342
1365	283.8995468
1366	283.8725322
1367	283.7405193
1368	283.705483
1369	283.5706323
1370	283.4412408
1371	283.3804239
1372	283.3359371
1373	283.3136299
1374	283.2848179
1375	283.2298283
1376	283.1745766
1377	283.1056786
1378	283.0170107
1379	283.008425
1380	282.9727242
1381	282.9066772
1382	282.8505867
1383	282.7792942
1384	282.6766878
1385	282.5724355
1386	282.509042
1387	282.4687258
1388	282.3464543
1389	282.2872983
1390	282.1714601
1391	282.1194261
1392	282.0472261
1393	281.9812426
1394	281.9300705
1395	281.8319845
1396	281.7443564
1397	281.7164394
1398	281.7085607
1399	281.6041814
1400	281.4901181
1401	281.3514999
1402	281.3365431
1403	281.1965027
1404	281.0990477
1405	281.0204522
1406	280.9391171
1407	280.8688356
1408	280.8422337
1409	280.7646747
1410	280.6766475
1411	280.6113903
1412	280.5552338
1413	280.5371438
1414	280.4105919
1415	280.2811057
1416	280.2222384
1417	280.1516402
1418	280.1083182
1419	279.9811809
1420	279.9312914
1421	279.8139208
1422	279.7294008
1423	279.6240423
1424	279.5176081
1425	279.4604431
1426	279.347789
1427	279.3003138
1428	279.1767317
1429	279.1366501
1430	279.0810404
1431	279.013161
1432	278.9475031
1433	278.8226438
1434	278.7851691
1435	278.6539774
1436	278.5746426
1437	278.5127577
1438	278.4624462
1439	278.4164816
1440	278.3710898
1441	278.2417365
1442	278.1828572
1443	278.1284708
1444	278.0690731
1445	278.0039024
1446	277.9162072
1447	277.8312699
1448	277.7320193
1449	277.7041007
1450	277.657203
1451	277.5923013
1452	277.5586007
1453	277.5020727
1454	277.4513936
1455	277.3967695
1456	277.3784025
1457	277.2736903
1458	277.1548054
1459	277.0896449
1460	277.0303625
1461	276.9954194
1462	276.8882477
1463	276.7809281
1464	276.6381478
1465	276.5797725
1466	276.4701871
1467	276.3700486
1468	276.3080379
1469	276.1934788
1470	276.068246
1471	276.0128666
1472	275.9423452
1473	275.9099422
1474	275.8794025
1475	275.8475344
1476	275.8059012
1477	275.7196665
1478	275.6920956
1479	275.6081976
1480	275.5623579
1481	275.4489402
1482	275.349394
1483	275.282694
1484	275.1590411
1485	275.0468062
1486	274.9452121
1487	274.8298728
1488	274.7309256
1489	274.6112246
1490	274.5775226
1491	274.4303869
1492	274.3714096
1493	274.3313922
1494	274.2704586
1495	274.2280662
1496	274.1671979
1497	274.0574934
1498	273.9926623
1499	273.9374517
1500	273.8961086
1501	273.8126454
1502	273.7760725
1503	273.6408231
1504	273.5706597
1505	273.4378576
1506	273.379748
1507	273.3117444
1508	273.2667876
1509	273.1526885
1510	273.0971064
1511	273.0471467
1512	272.9446494
1513	272.8715114
1514	272.7556486
1515	272.6519856
1516	272.5370949
1517	272.4689273
1518	272.4078107
1519	272.3607678
1520	272.3220699
1521	272.2888739
1522	272.2480625
1523	272.1272996
1524	272.021732
1525	271.9122685
1526	271.8630718
1527	271.8369352
1528	271.7301683
1529	271.6165108
1530	271.5342483
1531	271.4763585
1532	271.41489
1533	271.2969461
1534	271.2486149
1535	271.2094012
1536	271.1794495
1537	271.1271132
1538	271.0290089
1539	270.9096302
1540	270.8294691
1541	270.7640877
1542	270.7301071
1543	270.659502
1544	270.6577144
1545	270.6243429
1546	270.5680174
1547	270.5473789
1548	270.4956892
1549	270.3861011
1550	270.2591064
1551	270.1972675
1552	270.1197698
1553	270.001477
1554	269.9424712
1555	269.8352015
1556	269.7607914
1557	269.6479883
1558	269.5998747
1559	269.4772551
1560	269.4295574
1561	269.4040675
1562	269.2653626
1563	269.2176544
1564	269.1206335
1565	269.0386194
1566	269.0169042
1567	268.9684562
1568	268.9161023
1569	268.8260931
1570	268.7515153
1571	268.6972792
1572	268.6451118
1573	268.6155453
1574	268.5563898
1575	268.4916841
1576	268.4727765
1577	268.4271977
1578	268.3189743
1579	268.2945306
1580	268.2046026
1581	268.1431545
1582	268.0939098
1583	268.0334823
1584	267.951406
1585	267.8694663
1586	267.8037526
1587	267.756185
1588	267.6446777
1589	267.5910543
1590	267.5130133
1591	267.4057394
1592	267.3442849
1593	267.3027881
1594	267.1897852
1595	267.1406651
1596	267.0145235
1597	266.9878299
1598	266.8868999
1599	266.8205909
1600	266.758592
1601	266.7109189
1602	266.6773098
1603	266.6383391
1604	266.5434976
1605	266.5038803
1606	266.4603971
1607	266.3873518
1608	266.2673454
1609	266.1590165
1610	266.0747434
1611	265.9941009
1612	265.8884123
1613	265.8422604
1614	265.7845146
1615	265.6635755
1616	265.6007461
1617	265.5720547
1618	265.5304437
1619	265.5139015
1620	265.4306584
1621	265.3481067
1622	265.2443732
1623	265.1513121
1624	265.0244704
1625	264.9233074
1626	264.8675003
1627	264.7784765
1628	264.73132
1629	264.6296799
1630	264.5216233
1631	264.4762657
1632	264.4532244
1633	264.36702
1634	264.2579895
1635	264.184162
1636	264.1610223
1637	264.0561899
1638	264.0137127
1639	263.9914466
1640	263.9539976
1641	263.8773242
1642	263.7841501
1643	263.6438612
1644	263.531552
1645	263.5013414
1646	263.4558899
1647	263.4029244
1648	263.2856811
1649	263.2007523
1650	263.1218976
1651	263.025244
1652	262.9855895
1653	262.9332058
1654	262.9019922
1655	262.8690028
1656	262.7833208
1657	262.6667482
1658	262.6002825
1659	262.4957564
1660	262.4889259
1661	262.3770965
1662	262.2661392
1663	262.2213303
1664	262.1718949
1665	262.1363773
1666	262.0116131
1667	261.8909164
1668	261.8492563
1669	261.7271163
1670	261.6810556
1671	261.5778062
1672	261.5649792
1673	261.5234878
1674	261.488999
1675	261.4456998
1676	261.3909016
1677	261.375008
1678	261.3076151
1679	261.2107364
1680	261.0916984
